# mode: lj, integrator: verlet, N: 864, P: 4, dt: 1e-14, steps: 100, seed: 42, L: 3.47786e-09, rcut: 7.65e-10, rescale_step: 10, production_start: 10, gr_discard: 500, gr_interval: 10, gr_start: 510, lattice: FCC, velocities: Box-Muller, timestamp: 2026-03-04T17:00:42Z
step,time,E_kin,E_pot,E_total,temperature
50,5e-13,9.55628259204764e-19,-8.05952686002983e-18,-7.10389860082507e-18,53.4691951001519
51,5.1e-13,9.56156574647234e-19,-8.0591571219937e-18,-7.10300054734646e-18,53.4987553409628
52,5.2e-13,9.56050919725957e-19,-8.05910765164131e-18,-7.10305673191536e-18,53.4928437497718
53,5.3e-13,9.55237574638557e-19,-8.05778599893703e-18,-7.10254842429847e-18,53.4473355652418
54,5.4e-13,9.53725445384494e-19,-8.05712488563466e-18,-7.10339944025017e-18,53.3627290947619
55,5.5e-13,9.51622975663249e-19,-8.05501531907378e-18,-7.10339234341053e-18,53.2450919668991
56,5.6e-13,9.49153775422672e-19,-8.0525810192768e-18,-7.10342724385412e-18,53.1069355780177
57,5.7e-13,9.46600949410381e-19,-8.04899845820138e-18,-7.10239750879099e-18,52.9641001702185
58,5.8e-13,9.44263138049422e-19,-8.04649075764146e-18,-7.10222761959204e-18,52.8332952358076
59,5.9e-13,9.42400964181015e-19,-8.04410975286333e-18,-7.10170878868231e-18,52.7291031120176
60,6e-13,9.41193515647011e-19,-8.04340275004183e-18,-7.10220923439482e-18,52.6615440998011
61,6.1e-13,9.40744012611042e-19,-8.04269896061983e-18,-7.10195494800879e-18,52.6363935610882
62,6.2e-13,9.41074091219951e-19,-8.04363967083521e-18,-7.10256557961526e-18,52.6548620789121
63,6.3e-13,9.42162380320474e-19,-8.04498637205641e-18,-7.10282399173594e-18,52.7157538971277
64,6.4e-13,9.43968525914792e-19,-8.04709962743174e-18,-7.10313110151695e-18,52.8168111338007
65,6.5e-13,9.46454041668512e-19,-8.04973933875021e-18,-7.1032852970817e-18,52.9558804062716
66,6.6e-13,9.49590081237669e-19,-8.0531760047996e-18,-7.10358592356193e-18,53.1313477074422
67,6.7e-13,9.53341589915252e-19,-8.05693051800097e-18,-7.10358892808572e-18,53.3412516606473
68,6.8e-13,9.57657038075397e-19,-8.06140317349683e-18,-7.10374613542143e-18,53.5827090865834
69,6.9e-13,9.62437626075815e-19,-8.06624549100933e-18,-7.10380786493352e-18,53.8501919597882
70,7e-13,9.67543316155793e-19,-8.07131161684236e-18,-7.10376830068657e-18,54.1358649046574
71,7.1e-13,9.72814929909124e-19,-8.07633655729822e-18,-7.1035216273891e-18,54.4308215905386
72,7.2e-13,9.78083297439172e-19,-8.08110520033999e-18,-7.10302190290082e-18,54.7255966441331
73,7.3e-13,9.83171374484324e-19,-8.08569645034128e-18,-7.10252507585696e-18,55.0102841066389
74,7.4e-13,9.87912328394966e-19,-8.09044506155112e-18,-7.10253273315615e-18,55.2755493781158
75,7.5e-13,9.92160386612217e-19,-8.09383706514989e-18,-7.10167667853767e-18,55.5132362102361
76,7.6e-13,9.95778006025038e-19,-8.0982213390105e-18,-7.10244333298546e-18,55.7156488077279
77,7.7e-13,9.98652976674555e-19,-8.10115339514201e-18,-7.10250041846746e-18,55.8765088127409
78,7.8e-13,1.00071133725182e-18,-8.10250027460537e-18,-7.10178893735356e-18,55.9916779511918
79,7.9e-13,1.00191383686001e-18,-8.10441230809637e-18,-7.10249847123636e-18,56.0589600617187
80,8e-13,1.00229098642358e-18,-8.10457832113288e-18,-7.10228733470931e-18,56.0800622878218
81,8.1e-13,1.00191988502091e-18,-8.10465431122167e-18,-7.10273442620075e-18,56.0592984676754
82,8.2e-13,1.00090949375295e-18,-8.10429464926023e-18,-7.10338515550728e-18,56.0027651794286
83,8.3e-13,9.99408924534929e-19,-8.10273650930421e-18,-7.10332758476929e-18,55.9188055146671
84,8.4e-13,9.97549228890052e-19,-8.1009200064733e-18,-7.10337077758324e-18,55.814752052136
85,8.5e-13,9.95436021085986e-19,-8.09804236172897e-18,-7.10260634064298e-18,55.6965141083808
86,8.6e-13,9.93143826541668e-19,-8.09590271676964e-18,-7.10275889022797e-18,55.5682615204973
87,8.7e-13,9.90696386081354e-19,-8.09295246545534e-18,-7.10225607937399e-18,55.4313226321711
88,8.8e-13,9.88092235648287e-19,-8.09009601509192e-18,-7.10200377944364e-18,55.2856155266783
89,8.9e-13,9.853233870476e-19,-8.08707098952901e-18,-7.10174760248141e-18,55.1306932495199
90,9e-13,9.82395666110898e-19,-8.083938299528e-18,-7.1015426334171e-18,54.966881766911
91,9.1e-13,9.79331458639379e-19,-8.08107383440027e-18,-7.10174237576089e-18,54.7954336064534
92,9.2e-13,9.76180555057643e-19,-8.07746436099414e-18,-7.1012838059365e-18,54.6191346358748
93,9.3e-13,9.73018979393038e-19,-8.07470444732993e-18,-7.10168546793689e-18,54.442238542225
94,9.4e-13,9.69930388298453e-19,-8.07120539765453e-18,-7.10127500935608e-18,54.2694260722815
95,9.5e-13,9.6702360434082e-19,-8.0683952667339e-18,-7.10137166239308e-18,54.1067860529565
96,9.6e-13,9.64441264403792e-19,-8.06448348419641e-18,-7.10004221979262e-18,53.9622992856618
97,9.7e-13,9.62364015177388e-19,-8.06219278581233e-18,-7.09982877063494e-18,53.8460732918317
98,9.8e-13,9.61001501905316e-19,-8.06046247812499e-18,-7.09946097621967e-18,53.7698381164178
99,9.9e-13,9.60526162254329e-19,-8.06002993109865e-18,-7.09950376884432e-18,53.7432419705916
100,1e-12,9.61041041305952e-19,-8.06105190856711e-18,-7.10001086726116e-18,53.7720504201106
