# mode: ho, integrator: rk4, N: 1, P: 1, dt: 0.01, steps: 1000, n_steps: 1000, n_frames: 1001, step_indexing: 0..steps (includes initial frame), total_steps_executed: 1000, seed: 42, L: 10000000000, rcut: 7.65e-10, target_temperature: 94.4, equilibration_steps: 0, production_steps: 1000, production_start_step: 0, final_rescale_before_production: true, final_rescale_applied: false, production_nve: false, gr_discard_steps: 200, gr_sample_every: 5, gr_start: 200, timestamp: 2026-03-08T18:23:48Z
step,time,x,v,E_kin,E_pot,E_total
52,0.52,0.867819179698868,-0.496880137805953,8.25899268917645e-27,2.51931398107994e-26,3.34521324999759e-26
53,0.53,0.862807070536771,-0.505533341166555,8.54915941973026e-27,2.49029730802451e-26,3.34521324999754e-26
54,0.54,0.857708681386638,-0.514135991614325,8.84259680399166e-27,2.46095356959833e-26,3.34521324999749e-26
55,0.55,0.852524522083136,-0.522687228891387,9.13918747091939e-27,2.43129450290551e-26,3.34521324999745e-26
56,0.56,0.847255111037875,-0.53118619788114,9.4388127882012e-27,2.40133197117728e-26,3.3452132499974e-26
57,0.57,0.841900975187568,-0.539632048693767,9.74135290970515e-27,2.37107795902684e-26,3.34521324999735e-26
58,0.58,0.836462649941337,-0.548023936751225,1.00466868234165e-26,2.34054456765566e-26,3.34521324999731e-26
59,0.59,0.830940679127177,-0.556361022871703,1.03546923998408e-26,2.30974401001319e-26,3.34521324999726e-26
60,0.6,0.825335614937566,-0.564642473353535,1.06652464408541e-26,2.2786886059118e-26,3.34521324999721e-26
61,0.61,0.819648017874253,-0.572867460058574,1.09782247289809e-26,2.24739077709908e-26,3.34521324999717e-26
62,0.62,0.813878456692203,-0.581035160495006,1.12935020770789e-26,2.21586304228924e-26,3.34521324999712e-26
63,0.63,0.808027508342728,-0.589144757899592,1.16109523784124e-26,2.18411801215584e-26,3.34521324999708e-26
64,0.64,0.802095757915786,-0.59719544131935,1.19304486570935e-26,2.15216838428768e-26,3.34521324999703e-26
65,0.65,0.796083798581477,-0.605186405692647,1.22518631188708e-26,2.1200269381099e-26,3.34521324999698e-26
66,0.66,0.789992231530724,-0.613116851929705,1.2575067202245e-26,2.08770652977244e-26,3.34521324999694e-26
67,0.67,0.783821665915156,-0.620985986992509,1.2899931629892e-26,2.05522008700769e-26,3.34521324999689e-26
68,0.68,0.777572718786192,-0.628793023974111,1.32263264603724e-26,2.0225806039596e-26,3.34521324999684e-26
69,0.69,0.771246015033337,-0.636537182177318,1.35541211401058e-26,1.98980113598621e-26,3.3452132499968e-26
70,0.7,0.764842187321695,-0.644217687192764,1.38831845555909e-26,1.95689479443766e-26,3.34521324999675e-26
71,0.71,0.7583618760287,-0.651833770976347,1.4213385085849e-26,1.9238747414118e-26,3.3452132499967e-26
72,0.72,0.751805729180081,-0.659384671926037,1.45445906550706e-26,1.8907541844896e-26,3.34521324999666e-26
73,0.73,0.74517440238506,-0.66686963495803,1.48766687854441e-26,1.85754637145221e-26,3.34521324999661e-26
74,0.74,0.738468558770789,-0.674287911582261,1.52094866501449e-26,1.82426458498208e-26,3.34521324999657e-26
75,0.75,0.731688868916041,-0.68163875997725,1.55429111264648e-26,1.79092213735004e-26,3.34521324999652e-26
76,0.76,0.724836010784153,-0.688921445064283,1.58768088490587e-26,1.7575323650906e-26,3.34521324999647e-26
77,0.77,0.717910669655227,-0.69613523858092,1.62110462632898e-26,1.72410862366745e-26,3.34521324999643e-26
78,0.78,0.710913538057605,-0.703279419153822,1.65454896786486e-26,1.69066428213152e-26,3.34521324999638e-26
79,0.79,0.703845315698614,-0.710353272370883,1.68800053222282e-26,1.65721271777351e-26,3.34521324999633e-26
80,0.8,0.696706709394601,-0.717356090852679,1.72144593922315e-26,1.62376731077314e-26,3.34521324999629e-26
81,0.81,0.689498433000247,-0.724287174323196,1.75487181114897e-26,1.59034143884727e-26,3.34521324999624e-26
82,0.82,0.682221207337186,-0.731145829679863,1.78826477809719e-26,1.55694847189901e-26,3.34521324999619e-26
83,0.83,0.674875760121917,-0.73793137106286,1.82161148332626e-26,1.52360176666989e-26,3.34521324999615e-26
84,0.84,0.667462825893043,-0.744643119923704,1.85489858859872e-26,1.49031466139738e-26,3.3452132499961e-26
85,0.85,0.659983145937807,-0.751280405093102,1.88811277951627e-26,1.45710047047978e-26,3.34521324999605e-26
86,0.86,0.652437468217973,-0.757842562848068,1.92124077084541e-26,1.4239724791506e-26,3.34521324999601e-26
87,0.87,0.644826547295024,-0.764328936978295,1.9542693118313e-26,1.39094393816466e-26,3.34521324999596e-26
88,0.88,0.63715114425471,-0.770738878851776,1.98718519149793e-26,1.35802805849798e-26,3.34521324999592e-26
89,0.89,0.629412026630939,-0.777071747479664,2.01997524393231e-26,1.32523800606356e-26,3.34521324999587e-26
90,0.9,0.621609968329024,-0.783326909580375,2.05262635355065e-26,1.29258689644517e-26,3.34521324999582e-26
91,0.91,0.613745749548293,-0.789503739642911,2.08512546034446e-26,1.26008778965132e-26,3.34521324999578e-26
92,0.92,0.605820156704071,-0.795601619989413,2.11745956510433e-26,1.2277536848914e-26,3.34521324999573e-26
93,0.93,0.597833982349036,-0.801619940836929,2.14961573461948e-26,1.1955975153762e-26,3.34521324999568e-26
94,0.94,0.589788025093971,-0.807558100358389,2.18158110685086e-26,1.16363214314478e-26,3.34521324999564e-26
95,0.95,0.581683089527894,-0.813415504742789,2.21334289607576e-26,1.13187035391983e-26,3.34521324999559e-26
96,0.96,0.573519986137608,-0.819191568254573,2.24488839800198e-26,1.10032485199356e-26,3.34521324999554e-26
97,0.97,0.56529953122665,-0.824885713292201,2.27620499484937e-26,1.06900825514613e-26,3.3452132499955e-26
98,0.98,0.557022546833661,-0.830497370445917,2.30728016039672e-26,1.03793308959873e-26,3.34521324999545e-26
99,0.99,0.548689860650181,-0.836025978554681,2.33810146499215e-26,1.00711178500325e-26,3.34521324999541e-26
100,1,0.540302305937885,-0.841470984762289,2.36865658052478e-26,9.76556669470578e-27,3.34521324999536e-26
101,1.01,0.531860721445256,-0.846831844572658,2.39893328535578e-26,9.46279964639527e-27,3.34521324999531e-26
102,1.02,0.523365951323706,-0.852108021904275,2.42891946920692e-26,9.16293780788346e-27,3.34521324999527e-26
103,1.03,0.51481884504317,-0.857298989143804,2.45860313800446e-26,8.86610111990762e-27,3.34521324999522e-26
104,1.04,0.506220257307153,-0.862404227198845,2.48797241867666e-26,8.57240831318516e-27,3.34521324999517e-26
105,1.05,0.497571047967262,-0.867423225549849,2.51701556390284e-26,8.28197686092288e-27,3.34521324999513e-26
106,1.06,0.488872081937224,-0.872355482301162,2.54572095681215e-26,7.99492293182932e-27,3.34521324999508e-26
107,1.07,0.480124229106392,-0.877200504231221,2.57407711563016e-26,7.71136134364874e-27,3.34521324999503e-26
108,1.08,0.471328364252761,-0.881957806841869,2.60207269827142e-26,7.43140551723564e-27,3.34521324999499e-26
109,1.09,0.462485366955484,-0.886626914406809,2.62969650687615e-26,7.15516743118787e-27,3.34521324999494e-26
110,1.1,0.453596121506923,-0.891207360019177,2.65693749228922e-26,6.8827575770567e-27,3.34521324999489e-26
111,1.11,0.444661516824214,-0.895698685638228,2.68378475847968e-26,6.61428491515168e-27,3.34521324999485e-26
112,1.12,0.435682446360381,-0.900100442135143,2.71022756689901e-26,6.34985683095797e-27,3.3452132499948e-26
113,1.13,0.426659808014986,-0.904412189337941,2.7362553407764e-26,6.08957909218357e-27,3.34521324999476e-26
114,1.14,0.417594504044345,-0.908633496075494,2.76185766934934e-26,5.83355580645365e-27,3.34521324999471e-26
115,1.15,0.408487440971302,-0.912763940220647,2.78702431202778e-26,5.58188937966888e-27,3.34521324999466e-26
116,1.16,0.399339529494573,-0.916803108732428,2.81174520249017e-26,5.33468047504444e-27,3.34521324999462e-26
117,1.17,0.390151684397684,-0.92075059769735,2.83601045270996e-26,5.09202797284611e-27,3.34521324999457e-26
118,1.18,0.380924824457487,-0.924606012369807,2.85981035691058e-26,4.85402893083943e-27,3.34521324999452e-26
119,1.19,0.371659872352287,-0.928368967211545,2.88313539544769e-26,4.62077854546788e-27,3.34521324999448e-26
120,1.2,0.362357754569573,-0.932039085930216,2.90597623861686e-26,4.39237011377566e-27,3.34521324999443e-26
121,1.21,0.353019401313372,-0.935616001517006,2.92832375038538e-26,4.16889499609001e-27,3.34521324999438e-26
122,1.22,0.343645746411228,-0.939099356283337,2.9501689920465e-26,3.95044257947836e-27,3.34521324999434e-26
123,1.23,0.33423772722082,-0.942488801896635,2.97150322579482e-26,3.73710024199469e-27,3.34521324999429e-26
124,1.24,0.324796284536225,-0.945783999415164,2.9923179182213e-26,3.52895331772944e-27,3.34521324999424e-26
125,1.25,0.315322362493845,-0.948984619321918,3.01260474372649e-26,3.32608506267706e-27,3.3452132499942e-26
126,1.26,0.305816908477988,-0.952090341557574,3.03235558785068e-26,3.12857662143467e-27,3.34521324999415e-26
127,1.27,0.296280873026136,-0.955100855552495,3.05156255051957e-26,2.93650699474535e-27,3.3452132499941e-26
128,1.28,0.286715209733886,-0.958015860257792,3.07021794920417e-26,2.74995300789887e-27,3.34521324999406e-26
129,1.29,0.277120875159596,-0.960835064175423,3.08831432199375e-26,2.5689892800026e-27,3.34521324999401e-26
130,1.3,0.267498828728728,-0.963558185387346,3.10584443058048e-26,2.39368819413487e-27,3.34521324999397e-26
131,1.31,0.257850032637907,-0.966184951583708,3.12280126315465e-26,2.22411986839269e-27,3.34521324999392e-26
132,1.32,0.248175451758701,-0.96871510009008,3.13917803720932e-26,2.06035212784548e-27,3.34521324999387e-26
133,1.33,0.238476053541135,-0.971148377893718,3.15496820225324e-26,1.9024504774059e-27,3.34521324999383e-26
134,1.34,0.228752807916949,-0.973484541668871,3.1701654424309e-26,1.75047807562878e-27,3.34521324999378e-26
135,1.35,0.219006687202602,-0.975723357801108,3.18476367904888e-26,1.60449570944856e-27,3.34521324999373e-26
136,1.36,0.209238666002043,-0.977864602410681,3.19875707300716e-26,1.46456176986529e-27,3.34521324999369e-26
137,1.37,0.199449721109253,-0.979908061374913,3.21214002713474e-26,1.33073222858903e-27,3.34521324999364e-26
138,1.38,0.189640831410562,-0.981853530349612,3.2249071884284e-26,1.20306061565192e-27,3.34521324999359e-26
139,1.39,0.179812977786768,-0.9837008147895,3.23705345019386e-26,1.08159799799686e-27,3.34521324999355e-26
140,1.4,0.169967143015041,-0.985449729967674,3.24857395408836e-26,9.66392959051411e-28,3.3452132499935e-26
141,1.41,0.160104311670655,-0.987100100994073,3.25946409206394e-26,8.5749157929511e-28,3.34521324999346e-26
142,1.42,0.150225470028525,-0.98865176283297,3.26971950821062e-26,7.54937417827849e-28,3.34521324999341e-26
143,1.43,0.140331605964581,-0.990104560319473,3.27933610049868e-26,6.58771494946836e-28,3.34521324999336e-26
144,1.44,0.130423708856986,-0.991458348175046,3.28831002241941e-26,5.69032275739022e-28,3.34521324999332e-26
145,1.45,0.120502769487194,-0.99271299102203,3.29663768452371e-26,4.85755654695578e-28,3.34521324999327e-26
146,1.46,0.110569779940874,-0.993868363397186,3.30431575585777e-26,4.08974941354574e-28,3.34521324999322e-26
147,1.47,0.100625733508703,-0.99492434976424,3.31134116529542e-26,3.38720846977612e-28,3.34521324999318e-26
148,1.48,0.090671624587038,-0.995880844525435,3.31771110276656e-26,2.7502147226573e-28,3.34521324999313e-26
149,1.49,0.0807084485784749,-0.996737752032092,3.32342302038114e-26,2.17902296119493e-28,3.34521324999308e-26
150,1.5,0.0707372017923122,-0.997494986594175,3.32847463344826e-26,1.67386165447778e-28,3.34521324999304e-26
151,1.51,0.0607588813449191,-0.998152472488857,3.33286392139006e-26,1.2349328602931e-28,3.34521324999299e-26
152,1.52,0.0507744850600249,-0.998710143968099,3.33658912854988e-26,8.62412144306231e-29,3.34521324999294e-26
153,1.53,0.0407850113689377,-0.999167945265216,3.33964876489453e-26,5.56448509836657e-29,3.3452132499929e-26
154,1.54,0.0307914592107017,-0.99952583060046,3.34204160661026e-26,3.17164338258684e-29,3.34521324999285e-26
155,1.55,0.0207948279322048,-0.999783764185596,3.3437666965923e-26,1.44655340050512e-29,3.34521324999281e-26
156,1.56,0.0107961171882441,-0.999941720227481,3.34482334482765e-26,3.89905165113197e-30,3.34521324999276e-26
157,1.57,0.000796326841561598,-0.999999682930641,3.3452111286711e-26,2.121321616684e-32,3.34521324999271e-26
158,1.58,-0.00920354313714127,-0.999957646498856,3.34492989301428e-26,2.8335697838254e-30,3.34521324999267e-26
159,1.59,-0.0192024927692,-0.999815615135732,3.34397975034772e-26,1.23349964489781e-29,3.34521324999262e-26
160,1.6,-0.0291995221679841,-0.999573603044289,3.34236108071581e-26,2.85216927676432e-29,3.34521324999257e-26
161,1.61,-0.0391936316388845,-0.999231634425533,3.34007453156482e-26,5.13871842771138e-29,3.34521324999253e-26
162,1.62,-0.0491838217792829,-0.998789743476041,3.33712101748392e-26,8.09223250856565e-29,3.34521324999248e-26
163,1.63,-0.0591690935784903,-0.99824797438454,3.33350171983936e-26,1.17115301530746e-28,3.34521324999243e-26
164,1.64,-0.0691484485176482,-0.997606381327489,3.32921808630195e-26,1.59951636904374e-28,3.34521324999239e-26
165,1.65,-0.0791208886695788,-0.996865028463656,3.32427183026799e-26,2.09414197243535e-28,3.34521324999234e-26
166,1.66,-0.0890854167985775,-0.996023989927713,3.31866493017394e-26,2.65483198183591e-28,3.34521324999229e-26
167,1.67,-0.0990410364601353,-0.99508334982281,3.31239962870507e-26,3.28136212871744e-28,3.34521324999225e-26
168,1.68,-0.108986752100583,-0.994043202212175,3.30547843189845e-26,3.97348180937486e-28,3.3452132499922e-26
169,1.69,-0.118921569156643,-0.992903651109702,3.29790410814051e-26,4.7309141851641e-28,3.34521324999216e-26
170,1.7,-0.128844494154891,-0.991664810469551,3.28967968705977e-26,5.55335629323383e-28,3.34521324999211e-26
171,1.71,-0.138754534811096,-0.990326804174755,3.280808458315e-26,6.44047916770664e-28,3.34521324999206e-26
172,1.72,-0.14865070012945,-0.988889766024827,3.27129397027941e-26,7.39192797126095e-28,3.34521324999202e-26
173,1.73,-0.158532000501669,-0.987353839722386,3.26114002862136e-26,8.4073221370612e-28,3.34521324999197e-26
174,1.74,-0.168397447805949,-0.98571917885878,3.25035069478213e-26,9.48625552097955e-28,3.34521324999192e-26
175,1.75,-0.178246055505782,-0.983985946898735,3.23893028435139e-26,1.06282965640481e-27,3.34521324999188e-26
176,1.76,-0.188076838748606,-0.982154317164003,3.22688336534106e-26,1.18329884650767e-27,3.34521324999183e-26
177,1.77,-0.197888814464288,-0.980224472816029,3.21421475635811e-26,1.30998493633673e-27,3.34521324999178e-26
178,1.78,-0.207681001463433,-0.978196606837641,3.20092952467722e-26,1.4428372531452e-27,3.34521324999174e-26
179,1.79,-0.217452420535502,-0.976070922013747,3.18703298421392e-26,1.58180265777771e-27,3.34521324999169e-26
180,1.8,-0.227202094546731,-0.973847630911058,3.17253069339912e-26,1.72682556592525e-27,3.34521324999164e-26
181,1.81,-0.236929048537843,-0.971526955856831,3.15742845295578e-26,1.87784797035819e-27,3.3452132499916e-26
182,1.82,-0.246632309821546,-0.969109128916637,3.14173230357871e-26,2.03480946412837e-27,3.34521324999155e-26
183,1.83,-0.256310908079796,-0.966594391871156,3.12544852351839e-26,2.19764726473109e-27,3.3452132499915e-26
184,1.84,-0.265963875460835,-0.963982996191997,3.10858362606973e-26,2.36629623921725e-27,3.34521324999146e-26
185,1.85,-0.275590246675967,-0.961275203016551,3.09114435696684e-26,2.54068893024571e-27,3.34521324999141e-26
186,1.86,-0.285189059096094,-0.95847128312188,3.07313769168484e-26,2.72075558306525e-27,3.34521324999136e-26
187,1.87,-0.294759352847973,-0.955571516897636,3.05457083264975e-26,2.90642417341563e-27,3.34521324999132e-26
188,1.88,-0.304300170910204,-0.952576194318025,3.03545120635765e-26,3.09762043633625e-27,3.34521324999127e-26
189,1.89,-0.313810559208932,-0.949485614912809,3.0157864604041e-26,3.29426789587123e-27,3.34521324999122e-26
190,1.9,-0.323289566713251,-0.946300087737353,2.99558446042531e-26,3.49628789565868e-27,3.34521324999118e-26
191,1.91,-0.332736245530312,-0.943019931341719,2.9748532869519e-26,3.70359963039227e-27,3.34521324999113e-26
192,1.92,-0.342149651000104,-0.939645473738815,2.95360123217686e-26,3.91612017814224e-27,3.34521324999108e-26
193,1.93,-0.351528841789926,-0.936177052371588,2.93183679663873e-26,4.13376453352307e-27,3.34521324999104e-26
194,1.94,-0.360872879988514,-0.932615014079284,2.90956868582154e-26,4.35644564169451e-27,3.34521324999099e-26
195,1.95,-0.370180831199835,-0.928959715062765,2.88680580667271e-26,4.58407443318234e-27,3.34521324999095e-26
196,1.96,-0.379451764636526,-0.925211520848885,2.8635572640404e-26,4.81655985950501e-27,3.3452132499909e-26
197,1.97,-0.388684753212967,-0.921370806253943,2.83983235703168e-26,5.05380892959175e-27,3.34521324999085e-26
198,1.98,-0.397878873637997,-0.917437955346197,2.81564057529302e-26,5.29572674697783e-27,3.34521324999081e-26
199,1.99,-0.407033206507234,-0.913413361407461,2.79099159521458e-26,5.54221654776184e-27,3.34521324999076e-26
200,2,-0.41614683639502,-0.909297426893775,2.76589527605972e-26,5.79317973930996e-27,3.34521324999071e-26
201,2.01,-0.425218851945962,-0.90509056339516,2.74036165602149e-26,6.04851593969173e-27,3.34521324999067e-26
202,2.02,-0.434248345966063,-0.90079319159446,2.71440094820748e-26,6.30812301783145e-27,3.34521324999062e-26
203,2.03,-0.443234415513448,-0.896405741225275,2.68802353655465e-26,6.57189713435925e-27,3.34521324999057e-26
204,2.04,-0.452176161988649,-0.891928651028984,2.66123997167598e-26,6.83973278314549e-27,3.34521324999053e-26
205,2.05,-0.461072691224471,-0.887362368710877,2.6340609666403e-26,7.11152283350177e-27,3.34521324999048e-26
206,2.06,-0.469923113575404,-0.88270735089538,2.60649739268726e-26,7.38715857303177e-27,3.34521324999044e-26
207,2.07,-0.478726544006589,-0.877964063080394,2.57856027487891e-26,7.66652975111481e-27,3.34521324999039e-26
208,2.08,-0.487482102182318,-0.87313297959075,2.55026078768989e-26,7.94952462300455e-27,3.34521324999034e-26
209,2.09,-0.49618891255407,-0.86821458353077,2.52161025053775e-26,8.23602999452549e-27,3.3452132499903e-26
210,2.1,-0.504846104448065,-0.863209366735961,2.49262012325534e-26,8.52593126734905e-27,3.34521324999025e-26
211,2.11,-0.513452812152327,-0.858117829723831,2.46330200150706e-26,8.81911248483142e-27,3.3452132499902e-26
212,2.12,-0.522008175003258,-0.85294048164384,2.43366761215069e-26,9.11545637839466e-27,3.34521324999016e-26
213,2.13,-0.530511337471703,-0.847677840226479,2.40372880854685e-26,9.41484441443257e-27,3.34521324999011e-26
214,2.14,-0.5389614492485,-0.842330431731506,2.37349756581781e-26,9.71715684172252e-27,3.34521324999006e-26
215,2.15,-0.547357665329515,-0.836898790895314,2.34298597605758e-26,1.00222727393244e-26,3.34521324999002e-26
216,2.16,-0.555699146100136,-0.831383460877459,2.31220624349523e-26,1.03300700649474e-26,3.34521324998997e-26
217,2.17,-0.563985057419236,-0.825784993206348,2.28117067961341e-26,1.06404257037651e-26,3.34521324998992e-26
218,2.18,-0.57221457070259,-0.820103947724082,2.24989169822387e-26,1.09532155176601e-26,3.34521324998988e-26
219,2.19,-0.580386863005728,-0.814340892530475,2.2183818105021e-26,1.12683143948773e-26,3.34521324998983e-26
220,2.2,-0.588501117106228,-0.808496403926244,2.18665361998308e-26,1.15855963000671e-26,3.34521324998978e-26
221,2.21,-0.596556521585443,-0.802571066355378,2.15471981751996e-26,1.19049343246978e-26,3.34521324998974e-26
222,2.22,-0.604552270909638,-0.796565472346698,2.12259317620796e-26,1.22262007378173e-26,3.34521324998969e-26
223,2.23,-0.612487565510545,-0.790480222454598,2.09028654627524e-26,1.25492670371441e-26,3.34521324998965e-26
224,2.24,-0.620361611865314,-0.784315925198998,2.05781284994303e-26,1.28740040004657e-26,3.3452132499896e-26
225,2.25,-0.628173622575874,-0.778073197004485,2.02518507625688e-26,1.32002817373267e-26,3.34521324998955e-26
226,2.26,-0.635922816447663,-0.771752662138677,1.99241627589124e-26,1.35279697409827e-26,3.34521324998951e-26
227,2.27,-0.643608418567752,-0.765354952649793,1.95951955592933e-26,1.38569369406013e-26,3.34521324998946e-26
228,2.28,-0.651229660382333,-0.758880708303451,1.92650807462052e-26,1.41870517536889e-26,3.34521324998941e-26
229,2.29,-0.658785779773576,-0.752330576518689,1.89339503611718e-26,1.45181821387218e-26,3.34521324998937e-26
230,2.3,-0.666276021135838,-0.745705212303229,1.86019368519322e-26,1.4850195647961e-26,3.34521324998932e-26
231,2.31,-0.673699635451227,-0.739005278187969,1.82691730194632e-26,1.51829594804295e-26,3.34521324998927e-26
232,2.32,-0.681055880364496,-0.732231444160739,1.7935791964861e-26,1.55163405350312e-26,3.34521324998923e-26
233,2.33,-0.688344020257284,-0.725384387599296,1.76019270361024e-26,1.58502054637894e-26,3.34521324998918e-26
