# mode: lj, integrator: verlet, N: 864, P: 4, dt: 1e-14, steps: 200, seed: 42, L: 3.47786e-09, rcut: 7.65e-10, rescale_step: 100, production_start: 100, gr_discard: 500, gr_interval: 10, gr_start: 600, lattice: FCC, velocities: Box-Muller, timestamp: 2026-03-04T17:00:44Z
step,time,E_kin,E_pot,E_total,temperature
50,5e-13,8.49407131627699e-19,-8.1457703752146e-18,-7.2963632435869e-18,47.5259236036575
51,5.1e-13,8.50046962897654e-19,-8.1459149726147e-18,-7.29586800971704e-18,47.5617233643645
52,5.2e-13,8.50285255892347e-19,-8.14520069711333e-18,-7.29491544122098e-18,47.5750563047642
53,5.3e-13,8.50016748610491e-19,-8.14519047874065e-18,-7.29517373013016e-18,47.5600328182766
54,5.4e-13,8.49181081694852e-19,-8.14496184344152e-18,-7.29578076174666e-18,47.513275685552
55,5.5e-13,8.47794431009524e-19,-8.14367469152144e-18,-7.29588026051191e-18,47.4356899765533
56,5.6e-13,8.45959668201633e-19,-8.14203271777046e-18,-7.29607304956882e-18,47.3330315530579
57,5.7e-13,8.43852335639644e-19,-8.13965877828357e-18,-7.29580644264392e-18,47.2151223401264
58,5.8e-13,8.41712475737243e-19,-8.13699626722603e-18,-7.29528379148879e-18,47.0953931614354
59,5.9e-13,8.39800025737674e-19,-8.13506851876216e-18,-7.29526849302449e-18,46.9883879937238
60,6e-13,8.38339770674906e-19,-8.13268166478574e-18,-7.29434189411083e-18,46.90668398163
61,6.1e-13,8.37500335339543e-19,-8.13178358002394e-18,-7.29428324468439e-18,46.8597159987475
62,6.2e-13,8.37383284326176e-19,-8.1315172579316e-18,-7.29413397360543e-18,46.8531667748101
63,6.3e-13,8.38018940652399e-19,-8.13236118351763e-18,-7.29434224286523e-18,46.8887329395777
64,6.4e-13,8.39373816423519e-19,-8.13468324040103e-18,-7.29530942397751e-18,46.9645407824755
65,6.5e-13,8.41382376947251e-19,-8.13634009341375e-18,-7.2949577164665e-18,47.0769235144421
66,6.6e-13,8.43969431336334e-19,-8.13872613425125e-18,-7.29475670291492e-18,47.2216740641795
67,6.7e-13,8.47070487323175e-19,-8.14218211448027e-18,-7.2951116271571e-18,47.3951839682451
68,6.8e-13,8.50631478659971e-19,-8.14574318872316e-18,-7.29511171006319e-18,47.5944281185756
69,6.9e-13,8.54579148982269e-19,-8.14979468665216e-18,-7.29521553766989e-18,47.8153076840561
70,7e-13,8.58839000653839e-19,-8.15344960262231e-18,-7.29461060196847e-18,48.0536543820853
71,7.1e-13,8.63337800297866e-19,-8.15866282662671e-18,-7.29532502632885e-18,48.3053706677497
72,7.2e-13,8.67980561617599e-19,-8.16391642821571e-18,-7.29593586659811e-18,48.5651418794287
73,7.3e-13,8.7265450719943e-19,-8.16849508318969e-18,-7.29584057599026e-18,48.8266579091141
74,7.4e-13,8.77228149687371e-19,-8.17257327938939e-18,-7.29534512970202e-18,49.0825617923977
75,7.5e-13,8.81561497096188e-19,-8.17610163347828e-18,-7.29454013638209e-18,49.3250207148992
76,7.6e-13,8.85514071060998e-19,-8.17920264206547e-18,-7.29368857100447e-18,49.5461746483839
77,7.7e-13,8.88954953924584e-19,-8.18255195109779e-18,-7.29359699717321e-18,49.738698504159
78,7.8e-13,8.91772680963418e-19,-8.18507017561666e-18,-7.29329749465324e-18,49.8963556216911
79,7.9e-13,8.93880230809386e-19,-8.1869801500402e-18,-7.29309991923081e-18,50.0142769920691
80,8e-13,8.95227218038205e-19,-8.18918584347264e-18,-7.29395862543443e-18,50.089643456216
81,8.1e-13,8.95820491321595e-19,-8.19023101001576e-18,-7.29441051869417e-18,50.1228382101716
82,8.2e-13,8.95721312386305e-19,-8.1904302125957e-18,-7.2947089002094e-18,50.1172889625538
83,8.3e-13,8.95032843180116e-19,-8.18988430049693e-18,-7.29485145731681e-18,50.0787678180067
84,8.4e-13,8.93891171496574e-19,-8.18888445452813e-18,-7.29499328303155e-18,50.0148891440562
85,8.5e-13,8.92438989803769e-19,-8.1860547668879e-18,-7.29361577708413e-18,49.933636852168
86,8.6e-13,8.90814620926759e-19,-8.18452734546075e-18,-7.29371272453399e-18,49.8427503640772
87,8.7e-13,8.89121092616412e-19,-8.18242795717427e-18,-7.29330686455786e-18,49.7479942758584
88,8.8e-13,8.87417694263321e-19,-8.18097454337889e-18,-7.29355684911557e-18,49.6526859402191
89,8.9e-13,8.85722479116971e-19,-8.17897808970613e-18,-7.29325561058916e-18,49.5578354703592
90,9e-13,8.84012962787891e-19,-8.17656399236133e-18,-7.29255102957344e-18,49.4621848224781
91,9.1e-13,8.8225590661644e-19,-8.17420410724149e-18,-7.29194820062505e-18,49.3638742311699
92,9.2e-13,8.80425721055233e-19,-8.17283477504779e-18,-7.29240905399256e-18,49.2614719132193
93,9.3e-13,8.78496087862359e-19,-8.17105808951909e-18,-7.29256200165673e-18,49.1535053135843
94,9.4e-13,8.76456135404342e-19,-8.16871279360691e-18,-7.29225665820256e-18,49.0393661439625
95,9.5e-13,8.74319438033681e-19,-8.16667781081939e-18,-7.29235837278571e-18,48.9198139148594
96,9.6e-13,8.72113664256192e-19,-8.16416234268686e-18,-7.29204867843067e-18,48.7963967311173
97,9.7e-13,8.69896719225204e-19,-8.16169169002349e-18,-7.29179497079828e-18,48.6723544947702
98,9.8e-13,8.6776958305268e-19,-8.15844609444674e-18,-7.29067651139406e-18,48.5533372326521
99,9.9e-13,8.65860894727652e-19,-8.15576730924319e-18,-7.28990641451554e-18,48.4465425376928
100,1e-12,8.64321859024272e-19,-8.15426584876357e-18,-7.2899439897393e-18,48.3604306008622
101,1.01e-12,1.68259170532575e-18,-8.15003320378076e-18,-6.46744149845501e-18,94.1441646365989
102,1.02e-12,1.67272607655277e-18,-8.14039573360052e-18,-6.46766965704775e-18,93.5921641860396
103,1.03e-12,1.65799751189744e-18,-8.12665508841244e-18,-6.468657576515e-18,92.7680733436905
104,1.04e-12,1.63893438106405e-18,-8.10675478420512e-18,-6.46782040314107e-18,91.701455386412
105,1.05e-12,1.61613080640909e-18,-8.08377323176002e-18,-6.46764242535093e-18,90.4255525753946
106,1.06e-12,1.59026583735874e-18,-8.05777674492514e-18,-6.4675109075664e-18,88.97835900081
107,1.07e-12,1.56210653176801e-18,-8.02967717460166e-18,-6.46757064283365e-18,87.4027929896413
108,1.08e-12,1.53252305176933e-18,-8.00004824746443e-18,-6.4675251956951e-18,85.7475417467498
109,1.09e-12,1.50248154074134e-18,-7.96955245523052e-18,-6.46707091448918e-18,84.0666628079085
110,1.1e-12,1.47295929820647e-18,-7.94064674079617e-18,-6.4676874425897e-18,82.4148379160779
111,1.11e-12,1.44490553209065e-18,-7.91188812329602e-18,-6.46698259120537e-18,80.8451770366594
112,1.12e-12,1.4192133847773e-18,-7.88539685142996e-18,-6.46618346665266e-18,79.4076531626975
113,1.13e-12,1.39667135825307e-18,-7.86302226142081e-18,-6.46635090316774e-18,78.1463844605979
114,1.14e-12,1.37791362051914e-18,-7.84404026371971e-18,-6.46612664320057e-18,77.0968538205481
115,1.15e-12,1.36333113296903e-18,-7.82935446213909e-18,-6.46602332917006e-18,76.280936266466
116,1.16e-12,1.35300208493743e-18,-7.81848750053411e-18,-6.46548541559668e-18,75.7030066384114
117,1.17e-12,1.34667977067112e-18,-7.81189746597216e-18,-6.46521769530104e-18,75.3492612863527
118,1.18e-12,1.34385200975932e-18,-7.80901576742224e-18,-6.46516375766292e-18,75.1910427547916
119,1.19e-12,1.34385178153584e-18,-7.80921326534809e-18,-6.46536148381225e-18,75.1910299852593
120,1.2e-12,1.34597656107963e-18,-7.81127212282681e-18,-6.46529556174718e-18,75.3099153895754
121,1.21e-12,1.34961931854927e-18,-7.81498681843545e-18,-6.46536749988618e-18,75.5137345085379
122,1.22e-12,1.35436305297538e-18,-7.81902838810226e-18,-6.46466533512688e-18,75.7791553550754
123,1.23e-12,1.3599877308895e-18,-7.82454871359813e-18,-6.46456098270863e-18,76.093866643559
124,1.24e-12,1.36639899301495e-18,-7.83034135549246e-18,-6.46394236247752e-18,76.4525887953178
125,1.25e-12,1.37355126223887e-18,-7.83754187599193e-18,-6.46399061375306e-18,76.852771685327
126,1.26e-12,1.38135179181013e-18,-7.84504608472188e-18,-6.46369429291174e-18,77.2892259587463
127,1.27e-12,1.38959570276022e-18,-7.8533638708648e-18,-6.46376816810458e-18,77.7504882526692
128,1.28e-12,1.39795897068558e-18,-7.86175156762051e-18,-6.46379259693493e-18,78.2184287934273
129,1.29e-12,1.40602929067374e-18,-7.8698942089541e-18,-6.46386491828036e-18,78.6699783471487
130,1.3e-12,1.41336390939193e-18,-7.87670051109476e-18,-6.46333660170283e-18,79.0803640336861
131,1.31e-12,1.41951821697713e-18,-7.88363698299833e-18,-6.4641187660212e-18,79.4247090965385
132,1.32e-12,1.4241092328017e-18,-7.88789078465087e-18,-6.46378155184917e-18,79.6815850506213
133,1.33e-12,1.42686716902649e-18,-7.89081115628342e-18,-6.46394398725693e-18,79.8358967598627
134,1.34e-12,1.4276400922063e-18,-7.89244654977514e-18,-6.46480645756883e-18,79.8791432627793
135,1.35e-12,1.42640178162067e-18,-7.89175349360031e-18,-6.46535171197964e-18,79.8098574608366
136,1.36e-12,1.42325023014153e-18,-7.88889204343607e-18,-6.46564181329453e-18,79.6335222391823
137,1.37e-12,1.41840792610811e-18,-7.88418615869032e-18,-6.46577823258221e-18,79.3625862380719
138,1.38e-12,1.4121907528063e-18,-7.87754044930194e-18,-6.46534969649564e-18,79.0147237203575
139,1.39e-12,1.40493949391781e-18,-7.87012480805652e-18,-6.46518531413871e-18,78.6090021727827
140,1.4e-12,1.39692234159991e-18,-7.86266007835711e-18,-6.4657377367572e-18,78.1604274500241
141,1.41e-12,1.38828472842495e-18,-7.85347001235639e-18,-6.46518528393143e-18,77.6771367775235
142,1.42e-12,1.37908494678452e-18,-7.84355888829128e-18,-6.46447394150676e-18,77.1623917240231
143,1.43e-12,1.36943565545719e-18,-7.83415042357877e-18,-6.46471476812158e-18,76.6224957596774
144,1.44e-12,1.35963143714741e-18,-7.82512805421495e-18,-6.46549661706755e-18,76.0739313398196
145,1.45e-12,1.35020200514499e-18,-7.8154083186886e-18,-6.46520631354361e-18,75.5463369174443
146,1.46e-12,1.34180194957612e-18,-7.80681706985548e-18,-6.46501512027936e-18,75.0763380389703
147,1.47e-12,1.33501454593557e-18,-7.79966143344188e-18,-6.4646468875063e-18,74.6965700633124
148,1.48e-12,1.33022534479956e-18,-7.79461470812924e-18,-6.46438936332968e-18,74.4286052690017
149,1.49e-12,1.32756419891751e-18,-7.79114884792442e-18,-6.46358464900691e-18,74.279709161141
150,1.5e-12,1.32695225063705e-18,-7.78979548413291e-18,-6.46284323349586e-18,74.2454695060407
151,1.51e-12,1.32816542911461e-18,-7.79168379933759e-18,-6.46351837022297e-18,74.313349119356
152,1.52e-12,1.33091600375001e-18,-7.79348678951974e-18,-6.46257078576973e-18,74.4672489338508
153,1.53e-12,1.33493479648891e-18,-7.79853298951446e-18,-6.46359819302554e-18,74.6921079320583
154,1.54e-12,1.33997773993598e-18,-7.80353644076707e-18,-6.46355870083109e-18,74.974270085022
155,1.55e-12,1.34581326176263e-18,-7.80922919298567e-18,-6.46341593122304e-18,75.3007784862284
156,1.56e-12,1.35222659429604e-18,-7.81545224177643e-18,-6.4632256474804e-18,75.6596164811994
157,1.57e-12,1.35901832500721e-18,-7.82225387715856e-18,-6.46323555215136e-18,76.0396265645822
158,1.58e-12,1.36597539879738e-18,-7.82972567232364e-18,-6.46375027352627e-18,76.4288879036329
159,1.59e-12,1.37283289100697e-18,-7.83715220296921e-18,-6.46431931196224e-18,76.8125774663063
160,1.6e-12,1.37929365285434e-18,-7.84342380445934e-18,-6.46413015160499e-18,77.1740692204326
161,1.61e-12,1.38505411108338e-18,-7.84980505152461e-18,-6.46475094044123e-18,77.4963776724358
162,1.62e-12,1.38986807620719e-18,-7.85436791509818e-18,-6.46449983889098e-18,77.7657280583532
163,1.63e-12,1.39362129833167e-18,-7.85770513864797e-18,-6.4640838403163e-18,77.9757278821285
164,1.64e-12,1.39635829059643e-18,-7.86017226015893e-18,-6.4638139695625e-18,78.128867737488
165,1.65e-12,1.39825427022437e-18,-7.86225163132489e-18,-6.46399736110052e-18,78.2349513569874
166,1.66e-12,1.39954066542093e-18,-7.86448624596529e-18,-6.46494558054436e-18,78.3069275831802
167,1.67e-12,1.40040981166805e-18,-7.86585380729167e-18,-6.46544399562362e-18,78.3555579473518
168,1.68e-12,1.40095485665502e-18,-7.86649785504265e-18,-6.46554299838763e-18,78.3860542375841
169,1.69e-12,1.4012063568664e-18,-7.86756156548203e-18,-6.46635520861562e-18,78.4001261465514
170,1.7e-12,1.40116456818136e-18,-7.86762192464939e-18,-6.46645735646803e-18,78.3977879911737
171,1.71e-12,1.40079355367018e-18,-7.86735821511329e-18,-6.46656466144311e-18,78.3770290327686
172,1.72e-12,1.4000477439073e-18,-7.86621803390368e-18,-6.46617028999638e-18,78.3352995764291
173,1.73e-12,1.39886891387208e-18,-7.86580763787457e-18,-6.46693872400249e-18,78.2693418229454
174,1.74e-12,1.39720082175135e-18,-7.86419420259876e-18,-6.46699338084741e-18,78.1760089372868
175,1.75e-12,1.39506805470723e-18,-7.86094092864911e-18,-6.46587287394188e-18,78.056676617332
176,1.76e-12,1.39264883110757e-18,-7.85850180641337e-18,-6.4658529753058e-18,77.9213165153308
177,1.77e-12,1.39028270257913e-18,-7.85606366891096e-18,-6.46578096633182e-18,77.7889271822399
178,1.78e-12,1.38834966346612e-18,-7.85355415034187e-18,-6.46520448687575e-18,77.6807700149792
179,1.79e-12,1.38709452204366e-18,-7.85204547363056e-18,-6.4649509515869e-18,77.6105424961197
180,1.8e-12,1.38651682115636e-18,-7.85138099641332e-18,-6.46486417525696e-18,77.5782190469598
181,1.81e-12,1.3863907896443e-18,-7.85142909385867e-18,-6.46503830421437e-18,77.5711673472613
182,1.82e-12,1.38639690804095e-18,-7.85119972622162e-18,-6.46480281818067e-18,77.5715096830399
183,1.83e-12,1.38626683805459e-18,-7.8508773554645e-18,-6.46461051740991e-18,77.564232023123
184,1.84e-12,1.38583804260097e-18,-7.84974183019692e-18,-6.46390378759595e-18,77.540240112517
185,1.85e-12,1.38504883177108e-18,-7.84884588658773e-18,-6.46379705481666e-18,77.4960822850015
186,1.86e-12,1.38393590281165e-18,-7.84752122784552e-18,-6.46358532503388e-18,77.4338118204237
187,1.87e-12,1.38262593016019e-18,-7.84529409562461e-18,-6.46266816546442e-18,77.3605163913674
188,1.88e-12,1.38126757973765e-18,-7.84392879917398e-18,-6.46266121943633e-18,77.2845141351997
189,1.89e-12,1.38000905876049e-18,-7.84266227584532e-18,-6.46265321708482e-18,77.2140975239109
190,1.9e-12,1.37897799800804e-18,-7.84218097399365e-18,-6.46320297598561e-18,77.1564077392042
191,1.91e-12,1.37826162184394e-18,-7.84120627831877e-18,-6.46294465647482e-18,77.1163251479724
192,1.92e-12,1.37794992810195e-18,-7.84119356326178e-18,-6.46324363515982e-18,77.0988852979666
193,1.93e-12,1.37810086537134e-18,-7.84190117156142e-18,-6.46380030619007e-18,77.107330521543
194,1.94e-12,1.37872419378472e-18,-7.84212672591833e-18,-6.46340253213361e-18,77.1422069164436
195,1.95e-12,1.37975065915923e-18,-7.84270769572823e-18,-6.462957036569e-18,77.1996395811275
196,1.96e-12,1.38101028983245e-18,-7.84363518968281e-18,-6.46262489985036e-18,77.2701182819945
197,1.97e-12,1.38225037955637e-18,-7.84535651705674e-18,-6.46310613750037e-18,77.3395036300642
198,1.98e-12,1.38316462330156e-18,-7.84629073845522e-18,-6.46312611515366e-18,77.3906572839142
199,1.99e-12,1.383470155991e-18,-7.8470132540578e-18,-6.46354309806681e-18,77.4077524114635
200,2e-12,1.38297198182343e-18,-7.84621519654887e-18,-6.46324321472544e-18,77.3798786315677
