# mode: lj, integrator: verlet, N: 864, P: 4, dt: 1e-14, steps: 25500, seed: 42, L: 3.47786e-09, rcut: 7.65e-10, rescale_step: 10, production_start: 10, gr_discard: 490, gr_interval: 10, gr_start: 500, lattice: FCC, velocities: Box-Muller, timestamp: 2026-03-04T17:00:45Z
step,time,E_kin,E_pot,E_total,temperature
49,4.9e-13,9.54626234736306e-19,-8.05916686398132e-18,-7.10454062924502e-18,53.4131299500445
50,5e-13,9.55628259204764e-19,-8.05952686002983e-18,-7.10389860082507e-18,53.4691951001519
51,5.1e-13,9.56156574647234e-19,-8.0591571219937e-18,-7.10300054734646e-18,53.4987553409628
52,5.2e-13,9.56050919725957e-19,-8.05910765164131e-18,-7.10305673191536e-18,53.4928437497718
53,5.3e-13,9.55237574638557e-19,-8.05778599893703e-18,-7.10254842429847e-18,53.4473355652418
54,5.4e-13,9.53725445384494e-19,-8.05712488563466e-18,-7.10339944025017e-18,53.3627290947619
55,5.5e-13,9.51622975663249e-19,-8.05501531907378e-18,-7.10339234341053e-18,53.2450919668991
56,5.6e-13,9.49153775422672e-19,-8.0525810192768e-18,-7.10342724385412e-18,53.1069355780177
57,5.7e-13,9.46600949410381e-19,-8.04899845820138e-18,-7.10239750879099e-18,52.9641001702185
58,5.8e-13,9.44263138049422e-19,-8.04649075764146e-18,-7.10222761959204e-18,52.8332952358076
59,5.9e-13,9.42400964181015e-19,-8.04410975286333e-18,-7.10170878868231e-18,52.7291031120176
60,6e-13,9.41193515647011e-19,-8.04340275004183e-18,-7.10220923439482e-18,52.6615440998011
61,6.1e-13,9.40744012611042e-19,-8.04269896061983e-18,-7.10195494800879e-18,52.6363935610882
62,6.2e-13,9.41074091219951e-19,-8.04363967083521e-18,-7.10256557961526e-18,52.6548620789121
63,6.3e-13,9.42162380320474e-19,-8.04498637205641e-18,-7.10282399173594e-18,52.7157538971277
64,6.4e-13,9.43968525914792e-19,-8.04709962743174e-18,-7.10313110151695e-18,52.8168111338007
65,6.5e-13,9.46454041668512e-19,-8.04973933875021e-18,-7.1032852970817e-18,52.9558804062716
66,6.6e-13,9.49590081237669e-19,-8.0531760047996e-18,-7.10358592356193e-18,53.1313477074422
67,6.7e-13,9.53341589915252e-19,-8.05693051800097e-18,-7.10358892808572e-18,53.3412516606473
68,6.8e-13,9.57657038075397e-19,-8.06140317349683e-18,-7.10374613542143e-18,53.5827090865834
69,6.9e-13,9.62437626075815e-19,-8.06624549100933e-18,-7.10380786493352e-18,53.8501919597882
70,7e-13,9.67543316155793e-19,-8.07131161684236e-18,-7.10376830068657e-18,54.1358649046574
71,7.1e-13,9.72814929909124e-19,-8.07633655729822e-18,-7.1035216273891e-18,54.4308215905386
72,7.2e-13,9.78083297439172e-19,-8.08110520033999e-18,-7.10302190290082e-18,54.7255966441331
73,7.3e-13,9.83171374484324e-19,-8.08569645034128e-18,-7.10252507585696e-18,55.0102841066389
74,7.4e-13,9.87912328394966e-19,-8.09044506155112e-18,-7.10253273315615e-18,55.2755493781158
75,7.5e-13,9.92160386612217e-19,-8.09383706514989e-18,-7.10167667853767e-18,55.5132362102361
76,7.6e-13,9.95778006025038e-19,-8.0982213390105e-18,-7.10244333298546e-18,55.7156488077279
77,7.7e-13,9.98652976674555e-19,-8.10115339514201e-18,-7.10250041846746e-18,55.8765088127409
78,7.8e-13,1.00071133725182e-18,-8.10250027460537e-18,-7.10178893735356e-18,55.9916779511918
79,7.9e-13,1.00191383686001e-18,-8.10441230809637e-18,-7.10249847123636e-18,56.0589600617187
80,8e-13,1.00229098642358e-18,-8.10457832113288e-18,-7.10228733470931e-18,56.0800622878218
81,8.1e-13,1.00191988502091e-18,-8.10465431122167e-18,-7.10273442620075e-18,56.0592984676754
82,8.2e-13,1.00090949375295e-18,-8.10429464926023e-18,-7.10338515550728e-18,56.0027651794286
83,8.3e-13,9.99408924534929e-19,-8.10273650930421e-18,-7.10332758476929e-18,55.9188055146671
84,8.4e-13,9.97549228890052e-19,-8.1009200064733e-18,-7.10337077758324e-18,55.814752052136
85,8.5e-13,9.95436021085986e-19,-8.09804236172897e-18,-7.10260634064298e-18,55.6965141083808
86,8.6e-13,9.93143826541668e-19,-8.09590271676964e-18,-7.10275889022797e-18,55.5682615204973
87,8.7e-13,9.90696386081354e-19,-8.09295246545534e-18,-7.10225607937399e-18,55.4313226321711
88,8.8e-13,9.88092235648287e-19,-8.09009601509192e-18,-7.10200377944364e-18,55.2856155266783
89,8.9e-13,9.853233870476e-19,-8.08707098952901e-18,-7.10174760248141e-18,55.1306932495199
90,9e-13,9.82395666110898e-19,-8.083938299528e-18,-7.1015426334171e-18,54.966881766911
91,9.1e-13,9.79331458639379e-19,-8.08107383440027e-18,-7.10174237576089e-18,54.7954336064534
92,9.2e-13,9.76180555057643e-19,-8.07746436099414e-18,-7.1012838059365e-18,54.6191346358748
93,9.3e-13,9.73018979393038e-19,-8.07470444732993e-18,-7.10168546793689e-18,54.442238542225
94,9.4e-13,9.69930388298453e-19,-8.07120539765453e-18,-7.10127500935608e-18,54.2694260722815
95,9.5e-13,9.6702360434082e-19,-8.0683952667339e-18,-7.10137166239308e-18,54.1067860529565
96,9.6e-13,9.64441264403792e-19,-8.06448348419641e-18,-7.10004221979262e-18,53.9622992856618
97,9.7e-13,9.62364015177388e-19,-8.06219278581233e-18,-7.09982877063494e-18,53.8460732918317
98,9.8e-13,9.61001501905316e-19,-8.06046247812499e-18,-7.09946097621967e-18,53.7698381164178
99,9.9e-13,9.60526162254329e-19,-8.06002993109865e-18,-7.09950376884432e-18,53.7432419705916
100,1e-12,9.61041041305952e-19,-8.06105190856711e-18,-7.10001086726116e-18,53.7720504201106
101,1.01e-12,9.62544871060308e-19,-8.06291705936231e-18,-7.100372188302e-18,53.8561925180012
102,1.02e-12,9.64898902064337e-19,-8.0647288740837e-18,-7.09982997201937e-18,53.9879049718909
103,1.03e-12,9.6786449968221e-19,-8.06761737178513e-18,-7.09975287210292e-18,54.1538357259171
104,1.04e-12,9.71139877796789e-19,-8.07162207556921e-18,-7.10048219777242e-18,54.3370992802839
105,1.05e-12,9.74395303537997e-19,-8.07514945772484e-18,-7.10075415418685e-18,54.5192464619041
106,1.06e-12,9.77315905581092e-19,-8.07763021708356e-18,-7.10031431150247e-18,54.6826596290514
107,1.07e-12,9.79647853592313e-19,-8.07981836477785e-18,-7.10017051118554e-18,54.8131364980372
108,1.08e-12,9.81200363991731e-19,-8.08112769809907e-18,-7.09992733410734e-18,54.9000023694071
109,1.09e-12,9.81872031121826e-19,-8.08219884568315e-18,-7.10032681456132e-18,54.9375834062543
110,1.1e-12,9.81685270708575e-19,-8.08118932155064e-18,-7.09950405084207e-18,54.9271338105282
111,1.11e-12,9.8075568555541e-19,-8.08049641554523e-18,-7.09974072998981e-18,54.8751217761016
112,1.12e-12,9.79300693501767e-19,-8.07917547734399e-18,-7.09987478384223e-18,54.7937122392487
113,1.13e-12,9.77603716680149e-19,-8.0775101667465e-18,-7.09990645006635e-18,54.6987632003504
114,1.14e-12,9.75948096909241e-19,-8.07522660457474e-18,-7.0992785076655e-18,54.6061281660788
115,1.15e-12,9.74600253070865e-19,-8.07386683953033e-18,-7.09926658645946e-18,54.5307137730191
116,1.16e-12,9.73762806600051e-19,-8.07307143803352e-18,-7.09930863143347e-18,54.4838570708416
117,1.17e-12,9.73555260726468e-19,-8.07321383891844e-18,-7.09965857819198e-18,54.4722444895895
118,1.18e-12,9.74018110410776e-19,-8.07464609007297e-18,-7.1006279796622e-18,54.4981417983327
119,1.19e-12,9.7511658902552e-19,-8.07630870451824e-18,-7.10119211549272e-18,54.5596037389977
120,1.2e-12,9.7676919363929e-19,-8.07852459374913e-18,-7.10175540010984e-18,54.6520700695671
121,1.21e-12,9.78882741206232e-19,-8.08129758038682e-18,-7.10241483918059e-18,54.7703270236931
122,1.22e-12,9.81391058849021e-19,-8.08324574548589e-18,-7.10185468663687e-18,54.9106721046632
123,1.23e-12,9.8427836806442e-19,-8.08603169477404e-18,-7.10175332670962e-18,55.0722224756005
124,1.24e-12,9.87563130649e-19,-8.0892128276975e-18,-7.1016496970485e-18,55.2560111086812
125,1.25e-12,9.9127913082212e-19,-8.09262428442799e-18,-7.10134515360587e-18,55.4639282944016
126,1.26e-12,9.95442253101481e-19,-8.09714353512502e-18,-7.10170128202354e-18,55.6968628013471
127,1.27e-12,1.0000043438705e-18,-8.1017096849326e-18,-7.1017053410621e-18,55.9521203442711
128,1.28e-12,1.00483394568102e-18,-8.10685514499383e-18,-7.1020211993128e-18,56.2223456321646
129,1.29e-12,1.00970679522444e-18,-8.11230450066998e-18,-7.10259770544554e-18,56.4949907119025
130,1.3e-12,1.01432976299258e-18,-8.11674489339123e-18,-7.10241513039865e-18,56.7536544372113
131,1.31e-12,1.01838515726607e-18,-8.11980553261581e-18,-7.10142037534974e-18,56.9805613599911
132,1.32e-12,1.02157268498969e-18,-8.12412230873242e-18,-7.10254962374272e-18,57.1589095200624
133,1.33e-12,1.02366324163138e-18,-8.12581676047312e-18,-7.10215351884174e-18,57.2758800887599
134,1.34e-12,1.02451841575956e-18,-8.12661955468035e-18,-7.10210113892079e-18,57.3237286866465
135,1.35e-12,1.02410793922865e-18,-8.12600126834859e-18,-7.10189332911994e-18,57.3007617541562
136,1.36e-12,1.02250060411127e-18,-8.12499383448238e-18,-7.10249323037112e-18,57.2108283368939
137,1.37e-12,1.01984528042336e-18,-8.12282919844966e-18,-7.1029839180263e-18,57.0622579917252
138,1.38e-12,1.01635578320911e-18,-8.11962973850296e-18,-7.10327395529385e-18,56.8670140717671
139,1.39e-12,1.01226226539111e-18,-8.11537157395662e-18,-7.10310930856551e-18,56.6379740651029
140,1.4e-12,1.00777937645945e-18,-8.11037318851275e-18,-7.1025938120533e-18,56.3871480136644
141,1.41e-12,1.00309819721715e-18,-8.10654732574082e-18,-7.10344912852367e-18,56.1252272470965
142,1.42e-12,9.98394519401354e-19,-8.10178784939497e-18,-7.10339332999362e-18,55.8620476431043
143,1.43e-12,9.93825776165232e-19,-8.09706249224408e-18,-7.10323671607885e-18,55.6064178821573
144,1.44e-12,9.89529553231942e-19,-8.09255673724488e-18,-7.10302718401294e-18,55.3660361437552
145,1.45e-12,9.85649024894843e-19,-8.08877252896962e-18,-7.10312350407478e-18,55.148913298392
146,1.46e-12,9.82335778550633e-19,-8.08529498326209e-18,-7.10295920471146e-18,54.9635309454875
147,1.47e-12,9.79729456748269e-19,-8.08363828178487e-18,-7.1039088250366e-18,54.8177023478063
148,1.48e-12,9.77952578272217e-19,-8.08144937076785e-18,-7.10349679249563e-18,54.7182826613433
149,1.49e-12,9.77101797402038e-19,-8.08110284873382e-18,-7.10400105133178e-18,54.6706798744888
150,1.5e-12,9.77220564658149e-19,-8.08107090365292e-18,-7.10385033899477e-18,54.6773251254296
151,1.51e-12,9.782727527589e-19,-8.08207956287381e-18,-7.10380681011491e-18,54.7361970249357
152,1.52e-12,9.80149763696765e-19,-8.08477748783101e-18,-7.10462772413424e-18,54.8412193106154
153,1.53e-12,9.82689273322652e-19,-8.08778734236446e-18,-7.10509806904181e-18,54.9833096415964
154,1.54e-12,9.85700503921047e-19,-8.09050482856926e-18,-7.10480432464822e-18,55.1517936465495
155,1.55e-12,9.88990184713696e-19,-8.0941592048729e-18,-7.10516902015921e-18,55.3358574626047
156,1.56e-12,9.9239233150056e-19,-8.09726515664079e-18,-7.10487282514023e-18,55.5262139621682
157,1.57e-12,9.95781037631756e-19,-8.10060420408981e-18,-7.10482316645805e-18,55.715818431815
158,1.58e-12,9.99069061386276e-19,-8.10282322058471e-18,-7.10375415919843e-18,55.8997895334761
159,1.59e-12,1.00221258322119e-18,-8.10637438927408e-18,-7.10416180605289e-18,56.075675481462
160,1.6e-12,1.00520505246216e-18,-8.10956485775052e-18,-7.10435980528836e-18,56.2431097532465
161,1.61e-12,1.00806692158415e-18,-8.1120649823511e-18,-7.10399806076695e-18,56.4032367031991
162,1.62e-12,1.0108282094499e-18,-8.11436438567691e-18,-7.10353617622701e-18,56.5577359430441
163,1.63e-12,1.01352769974586e-18,-8.11817347495233e-18,-7.10464577520647e-18,56.7087774928468
164,1.64e-12,1.01620324666393e-18,-8.1209486859537e-18,-7.10474543928977e-18,56.8584793657081
165,1.65e-12,1.01888289201351e-18,-8.12393329666876e-18,-7.10505040465525e-18,57.0084105535061
166,1.66e-12,1.02158561650764e-18,-8.12749603886386e-18,-7.10591042235622e-18,57.1596330627676
167,1.67e-12,1.0243287880369e-18,-8.12932507618054e-18,-7.10499628814363e-18,57.3131186595767
168,1.68e-12,1.02714408418843e-18,-8.13193678936894e-18,-7.10479270518052e-18,57.4706397644001
169,1.69e-12,1.03005825458205e-18,-8.13469834409548e-18,-7.10464008951343e-18,57.6336930686852
170,1.7e-12,1.0330790990704e-18,-8.13721591433325e-18,-7.10413681526285e-18,57.8027149888295
171,1.71e-12,1.03618116806488e-18,-8.14058145230803e-18,-7.10440028424315e-18,57.9762815725743
172,1.72e-12,1.03928347457905e-18,-8.14292583960366e-18,-7.10364236502461e-18,58.1498614459916
173,1.73e-12,1.04226806089769e-18,-8.14586571820086e-18,-7.10359765730317e-18,58.3168546534727
174,1.74e-12,1.0449964961271e-18,-8.14895496319691e-18,-7.10395846706982e-18,58.4695157266402
175,1.75e-12,1.0473392892084e-18,-8.15140208000675e-18,-7.10406279079835e-18,58.6005993976566
176,1.76e-12,1.04917945302686e-18,-8.15304470324083e-18,-7.10386525021398e-18,58.7035600178326
177,1.77e-12,1.05042504906462e-18,-8.15525434494282e-18,-7.10482929587821e-18,58.7732534544984
178,1.78e-12,1.05101575469514e-18,-8.15595014672616e-18,-7.10493439203102e-18,58.8063045434556
179,1.79e-12,1.05089289414928e-18,-8.15552275304587e-18,-7.1046298588966e-18,58.7994302652689
180,1.8e-12,1.05002863481533e-18,-8.15536947570313e-18,-7.1053408408878e-18,58.7510733330634
181,1.81e-12,1.04845339320865e-18,-8.15338580873568e-18,-7.10493241552702e-18,58.6629356079744
182,1.82e-12,1.04624584614737e-18,-8.15137590124003e-18,-7.10513005509266e-18,58.5394192056752
183,1.83e-12,1.04355009172646e-18,-8.14836429985176e-18,-7.1048142081253e-18,58.3885866850949
184,1.84e-12,1.04057366443916e-18,-8.14552576299575e-18,-7.10495209855659e-18,58.2220499907334
185,1.85e-12,1.03756872876709e-18,-8.14214964568789e-18,-7.1045809169208e-18,58.0539181987257
186,1.86e-12,1.03480747519549e-18,-8.13987814845981e-18,-7.10507067326431e-18,57.8994208777031
187,1.87e-12,1.03251427182622e-18,-8.1376261839764e-18,-7.10511191215018e-18,57.7711118441693
188,1.88e-12,1.03084472296212e-18,-8.13665804127165e-18,-7.10581331830953e-18,57.6776974509846
189,1.89e-12,1.02988223500703e-18,-8.13635626305056e-18,-7.10647402804352e-18,57.6238444430222
190,1.9e-12,1.02958497134158e-18,-8.13551337669309e-18,-7.10592840535151e-18,57.6072119828883
191,1.91e-12,1.02980343645324e-18,-8.13564215673581e-18,-7.10583872028257e-18,57.6194355160096
192,1.92e-12,1.03030226074283e-18,-8.13559990243486e-18,-7.10529764169203e-18,57.6473456714528
193,1.93e-12,1.03079521039414e-18,-8.13544771278087e-18,-7.10465250238673e-18,57.6749271298562
194,1.94e-12,1.03101206643784e-18,-8.13522227373383e-18,-7.10421020729599e-18,57.6870606326045
195,1.95e-12,1.03074581624596e-18,-8.13455524274299e-18,-7.10380942649703e-18,57.6721634345382
196,1.96e-12,1.02989923027201e-18,-8.13461539617982e-18,-7.10471616590781e-18,57.6247953600029
197,1.97e-12,1.02847817845821e-18,-8.13435174168207e-18,-7.10587356322386e-18,57.5452848432854
198,1.98e-12,1.02658180780749e-18,-8.13208775704708e-18,-7.10550594923959e-18,57.4391793453272
199,1.99e-12,1.02437720388455e-18,-8.12875672331537e-18,-7.10437951943082e-18,57.3158276171433
200,2e-12,1.02203730775787e-18,-8.12528997386441e-18,-7.10325266610654e-18,57.1849060361766
201,2.01e-12,1.01971915974085e-18,-8.12261069364013e-18,-7.10289153389928e-18,57.0552013027731
202,2.02e-12,1.01752755426579e-18,-8.12006054668541e-18,-7.10253299241962e-18,56.9325768621502
203,2.03e-12,1.01551917693974e-18,-8.1178467305494e-18,-7.10232755360966e-18,56.8202043804378
204,2.04e-12,1.01373535560837e-18,-8.11570523093387e-18,-7.1019698753255e-18,56.720396228186
205,2.05e-12,1.01220173929621e-18,-8.11386595715702e-18,-7.10166421786081e-18,56.634587516468
206,2.06e-12,1.01096320021124e-18,-8.11257804332734e-18,-7.1016148431161e-18,56.5652889295585
207,2.07e-12,1.01008494818986e-18,-8.11200137845344e-18,-7.10191643026358e-18,56.516149080223
208,2.08e-12,1.00962686921141e-18,-8.11133733418162e-18,-7.10171046497021e-18,56.4905187014284
209,2.09e-12,1.00963217958342e-18,-8.11129086938135e-18,-7.10165868979793e-18,56.4908158267119
210,2.1e-12,1.01009160996246e-18,-8.11124379712294e-18,-7.10115218716048e-18,56.516521818906
211,2.11e-12,1.01093097236936e-18,-8.11269897341079e-18,-7.10176800104144e-18,56.5634857213041
212,2.12e-12,1.01203793062431e-18,-8.11340748052857e-18,-7.10136954990426e-18,56.6254221137578
213,2.13e-12,1.01330673079423e-18,-8.11422538930594e-18,-7.10091865851171e-18,56.6964138651791
214,2.14e-12,1.01465440257416e-18,-8.11607809612856e-18,-7.1014236935544e-18,56.7718186312458
215,2.15e-12,1.01604239653281e-18,-8.11776758767561e-18,-7.1017251911428e-18,56.8494794989082
216,2.16e-12,1.0174950502976e-18,-8.11885859892547e-18,-7.10136354862787e-18,56.9307582041104
217,2.17e-12,1.01907127852218e-18,-8.12058468955629e-18,-7.1015134110341e-18,57.0189511323234
218,2.18e-12,1.02083152110636e-18,-8.12183437421585e-18,-7.1010028531095e-18,57.1174400094054
219,2.19e-12,1.02278398173712e-18,-8.12348938764033e-18,-7.10070540590321e-18,57.2266838470441
220,2.2e-12,1.02485439984403e-18,-8.12571982572947e-18,-7.10086542588544e-18,57.3425276269145
221,2.21e-12,1.02688241792438e-18,-8.12827127578915e-18,-7.10138885786476e-18,57.4559990457018
222,2.22e-12,1.02864871318453e-18,-8.12969939862092e-18,-7.10105068543639e-18,57.5548265813668
223,2.23e-12,1.0299109180691e-18,-8.1309281570811e-18,-7.101017239012e-18,57.6254493141918
224,2.24e-12,1.03045137981552e-18,-8.13117245053637e-18,-7.10072107072085e-18,57.6556891635109
225,2.25e-12,1.03013844500061e-18,-8.13116503794482e-18,-7.10102659294421e-18,57.6381798731449
226,2.26e-12,1.02894516503395e-18,-8.12991883324454e-18,-7.10097366821059e-18,57.5714136188701
227,2.27e-12,1.02694094180166e-18,-8.12744821231881e-18,-7.10050727051715e-18,57.459273566502
228,2.28e-12,1.02427344106153e-18,-8.12461490748091e-18,-7.10034146641938e-18,57.3100218924017
229,2.29e-12,1.02114999179633e-18,-8.12172900093501e-18,-7.10057900913868e-18,57.1352590423732
230,2.3e-12,1.01780136864642e-18,-8.11811104407102e-18,-7.1003096754246e-18,56.947897290777
231,2.31e-12,1.01445162640855e-18,-8.11474907148757e-18,-7.10029744507902e-18,56.7604729241087
232,2.32e-12,1.01129646918038e-18,-8.11193815005503e-18,-7.10064168087465e-18,56.5839359540267
233,2.33e-12,1.00846802520396e-18,-8.10864833422179e-18,-7.10018030901782e-18,56.4256792037182
234,2.34e-12,1.00603750014119e-18,-8.10647521723874e-18,-7.10043771709755e-18,56.2896867636397
235,2.35e-12,1.00404091059122e-18,-8.10453093860603e-18,-7.10049002801481e-18,56.1779738301282
236,2.36e-12,1.00246834289543e-18,-8.10224667096684e-18,-7.09977832807141e-18,56.0899857153725
237,2.37e-12,1.00130776427198e-18,-8.10169437344312e-18,-7.10038660917114e-18,56.0250491626405
238,2.38e-12,1.00057924288616e-18,-8.1010174758924e-18,-7.10043823300623e-18,55.9842870234531
239,2.39e-12,1.00032156949184e-18,-8.10080841183402e-18,-7.10048684234218e-18,55.9698697133114
240,2.4e-12,1.00057184653385e-18,-8.10161463093698e-18,-7.10104278440313e-18,55.9838731836562
241,2.41e-12,1.00135586749301e-18,-8.10163294634902e-18,-7.10027707885601e-18,56.0277406281611
242,2.42e-12,1.00269887838029e-18,-8.10312762668067e-18,-7.10042874830038e-18,56.102884608534
243,2.43e-12,1.00460275837793e-18,-8.10467462622107e-18,-7.10007186784314e-18,56.2094102685493
244,2.44e-12,1.00705782715623e-18,-8.10611623272841e-18,-7.09905840557217e-18,56.3467759755877
245,2.45e-12,1.01003497200893e-18,-8.10929861703692e-18,-7.09926364502799e-18,56.5133528190801
246,2.46e-12,1.01346612946709e-18,-8.11247966054713e-18,-7.09901353108003e-18,56.7053325201642
247,2.47e-12,1.01725466077968e-18,-8.1164772482074e-18,-7.09922258742772e-18,56.9173079593001
248,2.48e-12,1.02128857365463e-18,-8.12061714302982e-18,-7.0993285693752e-18,57.1430129575043
249,2.49e-12,1.02544627364067e-18,-8.1255472042968e-18,-7.10010093065613e-18,57.3756440769592
250,2.5e-12,1.02959210663715e-18,-8.1299042814168e-18,-7.10031217477965e-18,57.6076112160703
251,2.51e-12,1.03360568813728e-18,-8.13346937175536e-18,-7.09986368361808e-18,57.8321786356854
252,2.52e-12,1.03738899042139e-18,-8.13761186717864e-18,-7.10022287675725e-18,58.0438615008617
253,2.53e-12,1.04088193895644e-18,-8.1414623531249e-18,-7.10058041416847e-18,58.239298528698
254,2.54e-12,1.04405764510125e-18,-8.14514401373852e-18,-7.10108636863727e-18,58.4169852492425
255,2.55e-12,1.04690417430646e-18,-8.14803874109555e-18,-7.1011345667891e-18,58.5762539020531
256,2.56e-12,1.04943451734525e-18,-8.15137609673265e-18,-7.10194157938741e-18,58.7178313452778
257,2.57e-12,1.05166965669375e-18,-8.15386469909025e-18,-7.1021950423965e-18,58.8428915878458
258,2.58e-12,1.05361031029686e-18,-8.15575792080609e-18,-7.10214761050923e-18,58.9514748001221
259,2.59e-12,1.0552147005606e-18,-8.15747047689272e-18,-7.10225577633212e-18,59.041243447295
260,2.6e-12,1.05637832531595e-18,-8.15879512394826e-18,-7.10241679863231e-18,59.1063504368256
261,2.61e-12,1.05695017522708e-18,-8.15907300963711e-18,-7.10212283441003e-18,59.1383465128848
262,2.62e-12,1.05674748883529e-18,-8.15837812731027e-18,-7.10163063847498e-18,59.1270058287618
