# mode: ho, integrator: euler, N: 1, P: 1, dt: 0.001, steps: 10000, n_steps: 10000, n_frames: 10001, step_indexing: 0..steps (includes initial frame), total_steps_executed: 10000, seed: 42, L: 10000000000, rcut: 7.65e-10, target_temperature: 94.4, equilibration_steps: 0, production_steps: 10000, production_start_step: 0, final_rescale_before_production: true, final_rescale_applied: false, production_nve: false, gr_discard_steps: 200, gr_sample_every: 5, gr_start: 200, timestamp: 2026-03-12T20:25:38Z
step,time,x,v,E_kin,E_pot,E_total
19,0.019,0.999829003875973,-0.0189990310116279,1.20749881042678e-29,3.34406931081336e-26,3.34527680962378e-26
20,0.02,0.999810004844961,-0.0199988600155039,1.33793276469768e-29,3.3439422221359e-26,3.34528015490059e-26
21,0.021,0.999790005984946,-0.0209986700203489,1.47505218841402e-29,3.34380844799233e-26,3.34528350018075e-26
22,0.022,0.999769007314925,-0.0219984600263338,1.61885655315948e-29,3.34366798891109e-26,3.34528684546425e-26
23,0.023,0.999747008854899,-0.0229982290336488,1.7693453037769e-29,3.34352084544732e-26,3.34529019075109e-26
24,0.024,0.999724010625865,-0.0239979760425037,1.9265178583705e-29,3.34336701818291e-26,3.34529353604128e-26
25,0.025,0.999700012649823,-0.0249977000531295,2.09037360830809e-29,3.34320650772651e-26,3.34529688133482e-26
26,0.026,0.99967501494977,-0.0259974000657793,2.26091191822348e-29,3.34303931471348e-26,3.3453002266317e-26
27,0.027,0.999649017549704,-0.0269970750807291,2.438132126019e-29,3.34286543980591e-26,3.34530357193193e-26
28,0.028,0.999622020474623,-0.0279967240982788,2.62203354286803e-29,3.34268488369263e-26,3.3453069172355e-26
29,0.029,0.999594023750525,-0.0289963461187534,2.81261545321776e-29,3.3424976470892e-26,3.34531026254242e-26
30,0.03,0.999565027404406,-0.029995940142504,3.00987711479195e-29,3.34230373073789e-26,3.34531360785268e-26
31,0.031,0.999535031464264,-0.0309955051699084,3.21381775859391e-29,3.34210313540769e-26,3.34531695316629e-26
32,0.032,0.999504035959094,-0.0319950402013726,3.42443658890944e-29,3.34189586189433e-26,3.34532029848324e-26
33,0.033,0.999472040918892,-0.0329945442373317,3.64173278331002e-29,3.34168191102023e-26,3.34532364380354e-26
34,0.034,0.999439046374655,-0.0339940162782506,3.86570549265605e-29,3.34146128363453e-26,3.34532698912718e-26
35,0.035,0.999405052358377,-0.0349934553246253,4.09635384110013e-29,3.34123398061307e-26,3.34533033445417e-26
36,0.036,0.999370058903052,-0.0359928603769836,4.3336769260906e-29,3.34100000285842e-26,3.34533367978451e-26
37,0.037,0.999334066042675,-0.0369922304358867,4.57767381837499e-29,3.34075935129981e-26,3.34533702511819e-26
38,0.038,0.999297073812239,-0.0379915645019294,4.82834356200381e-29,3.34051202689321e-26,3.34534037045521e-26
39,0.039,0.999259082247737,-0.0389908615757416,5.08568517433419e-29,3.34025803062125e-26,3.34534371579558e-26
40,0.04,0.999220091386162,-0.0399901206579894,5.34969764603387e-29,3.33999736349326e-26,3.3453470611393e-26
41,0.041,0.999180101265504,-0.0409893407493755,5.6203799410851e-29,3.33973002654527e-26,3.34535040648636e-26
42,0.042,0.999139111924754,-0.041988520850641,5.89773099678877e-29,3.33945602083998e-26,3.34535375183677e-26
43,0.043,0.999097123403904,-0.0429876599625658,6.18174972376863e-29,3.33917534746675e-26,3.34535709719052e-26
44,0.044,0.999054135743941,-0.0439867570859697,6.47243500597552e-29,3.33888800754164e-26,3.34536044254761e-26
45,0.045,0.999010148986855,-0.0449858112217136,6.76978570069187e-29,3.33859400220737e-26,3.34536378790806e-26
46,0.046,0.998965163175633,-0.0459848213707005,7.07380063853615e-29,3.33829333263331e-26,3.34536713327185e-26
47,0.047,0.998919178354263,-0.0469837865338761,7.38447862346753e-29,3.33798600001551e-26,3.34537047863898e-26
48,0.048,0.998872194567729,-0.0479827057122304,7.70181843279058e-29,3.33767200557667e-26,3.34537382400946e-26
49,0.049,0.998824211862016,-0.0489815779067981,8.02581881716016e-29,3.33735135056612e-26,3.34537716938328e-26
50,0.05,0.99877523028411,-0.0499804021186601,8.3564785005863e-29,3.33702403625986e-26,3.34538051476045e-26
51,0.051,0.998725249881991,-0.0509791773489442,8.6937961804393e-29,3.33669006396053e-26,3.34538386014096e-26
52,0.052,0.998674270704642,-0.0519779025988262,9.03777052745487e-29,3.33634943499737e-26,3.34538720552483e-26
53,0.053,0.998622292802043,-0.0529765768695309,9.38840018573937e-29,3.33600215072629e-26,3.34539055091203e-26
54,0.054,0.998569316225174,-0.0539751991623329,9.74568377277524e-29,3.33564821252981e-26,3.34539389630258e-26
55,0.055,0.998515341026011,-0.0549737684785581,1.01096198794264e-28,3.33528762181705e-26,3.34539724169648e-26
56,0.056,0.998460367257533,-0.0559722838195841,1.04802070699439e-28,3.33492038002378e-26,3.34540058709372e-26
57,0.057,0.998404394973713,-0.0569707441868416,1.08574438819716e-28,3.33454648861234e-26,3.34540393249431e-26
58,0.058,0.998347424229526,-0.0579691485818153,1.12413288265519e-28,3.33416594907169e-26,3.34540727789824e-26
59,0.059,0.998289455080945,-0.0589674960060449,1.16318603881317e-28,3.33377876291739e-26,3.34541062330552e-26
60,0.06,0.998230487584938,-0.0599657854611258,1.20290370245685e-28,3.33338493169157e-26,3.34541396871614e-26
61,0.061,0.998170521799477,-0.0609640159487107,1.24328571671362e-28,3.33298445696297e-26,3.34541731413011e-26
62,0.062,0.998109557783529,-0.0619621864705102,1.28433192205318e-28,3.33257734032689e-26,3.34542065954742e-26
63,0.063,0.998047595597058,-0.0629602960282938,1.32604215628812e-28,3.3321635834052e-26,3.34542400496808e-26
64,0.064,0.99798463530103,-0.0639583436238908,1.36841625457462e-28,3.33174318784634e-26,3.34542735039209e-26
65,0.065,0.997920676957406,-0.0649563282591918,1.41145404941305e-28,3.33131615532531e-26,3.34543069581944e-26
66,0.066,0.997855720629147,-0.0659542489361492,1.45515537064867e-28,3.33088248754365e-26,3.34543404125013e-26
67,0.067,0.997789766380211,-0.0669521046567784,1.49952004547228e-28,3.33044218622945e-26,3.34543738668418e-26
68,0.068,0.997722814275554,-0.0679498944231586,1.54454789842095e-28,3.32999525313735e-26,3.34544073212156e-26
69,0.069,0.997654864381131,-0.0689476172374342,1.59023875137865e-28,3.32954169004851e-26,3.34544407756229e-26
70,0.07,0.997585916763893,-0.0699452721018153,1.63659242357702e-28,3.3290814987706e-26,3.34544742300637e-26
71,0.071,0.997515971491791,-0.0709428580185792,1.68360873159605e-28,3.32861468113783e-26,3.3454507684538e-26
72,0.072,0.997445028633773,-0.071940373990071,1.73128748936483e-28,3.32814123901092e-26,3.34545411390456e-26
73,0.073,0.997373088259783,-0.0729378190187048,1.77962850816226e-28,3.32766117427705e-26,3.34545745935868e-26
74,0.074,0.997300150440764,-0.0739351921069645,1.82863159661784e-28,3.32717448884996e-26,3.34546080481614e-26
75,0.075,0.997226215248657,-0.0749324922574053,1.87829656071239e-28,3.32668118466982e-26,3.34546415027694e-26
76,0.076,0.9971512827564,-0.075929718472654,1.92862320377885e-28,3.3261812637033e-26,3.34546749574109e-26
77,0.077,0.997075353037927,-0.0769268697554104,1.97961132650305e-28,3.32567472794356e-26,3.34547084120859e-26
78,0.078,0.996998426168172,-0.0779239451084483,2.03126072692451e-28,3.32516157941018e-26,3.34547418667943e-26
79,0.079,0.996920502223063,-0.0789209435346165,2.08357120043721e-28,3.32464182014924e-26,3.34547753215362e-26
80,0.08,0.996841581279529,-0.0799178640368395,2.13654253979046e-28,3.32411545223324e-26,3.34548087763115e-26
81,0.081,0.996761663415492,-0.0809147056181191,2.19017453508967e-28,3.32358247776113e-26,3.34548422311203e-26
82,0.082,0.996680748709874,-0.0819114672815345,2.24446697379722e-28,3.32304289885828e-26,3.34548756859625e-26
83,0.083,0.996598837242592,-0.0829081480302444,2.29941964073328e-28,3.32249671767648e-26,3.34549091408382e-26
84,0.084,0.996515929094562,-0.083904746867487,2.35503231807668e-28,3.32194393639396e-26,3.34549425957473e-26
85,0.085,0.996432024347695,-0.0849012627965816,2.41130478536578e-28,3.32138455721533e-26,3.34549760506899e-26
86,0.086,0.996347123084898,-0.0858976948209293,2.46823681949934e-28,3.3208185823716e-26,3.3455009505666e-26
87,0.087,0.996261225390077,-0.0868940419440142,2.52582819473738e-28,3.32024601412017e-26,3.34550429606755e-26
88,0.088,0.996174331348133,-0.0878903031694043,2.58407868270214e-28,3.31966685474482e-26,3.34550764157184e-26
89,0.089,0.996086441044964,-0.0888864775007524,2.64298805237894e-28,3.31908110655569e-26,3.34551098707948e-26
90,0.09,0.995997554567463,-0.0898825639417973,2.70255607011709e-28,3.3184887718893e-26,3.34551433259047e-26
91,0.091,0.995907672003521,-0.0908785614963648,2.76278249963088e-28,3.3178898531085e-26,3.3455176781048e-26
92,0.092,0.995816793442025,-0.0918744691683683,2.82366710200045e-28,3.31728435260248e-26,3.34552102362248e-26
93,0.093,0.995724918972856,-0.0928702859618104,2.88520963567277e-28,3.31667227278678e-26,3.34552436914351e-26
94,0.094,0.995632048686894,-0.0938660108807832,2.94740985646263e-28,3.31605361610325e-26,3.34552771466787e-26
95,0.095,0.995538182676014,-0.0948616429294701,3.01026751755354e-28,3.31542838502005e-26,3.34553106019559e-26
96,0.096,0.995443321033084,-0.0958571811121461,3.07378236949881e-28,3.31479658203166e-26,3.34553440572665e-26
97,0.097,0.995347463851972,-0.0968526244331792,3.13795416022243e-28,3.31415820965883e-26,3.34553775126106e-26
98,0.098,0.995250611227539,-0.0978479718970312,3.20278263502017e-28,3.3135132704486e-26,3.34554109679881e-26
99,0.099,0.995152763255642,-0.0988432225082587,3.26826753656054e-28,3.3128617669743e-26,3.3455444423399e-26
100,0.1,0.995053920033134,-0.0998383752715144,3.33440860488584e-28,3.31220370183549e-26,3.34554778788435e-26
101,0.101,0.994954081657862,-0.100833429191548,3.40120557741316e-28,3.311539077658e-26,3.34555113343213e-26
102,0.102,0.99485324822867,-0.101828383273205,3.46865818893547e-28,3.31086789709391e-26,3.34555447898327e-26
103,0.103,0.994751419845397,-0.102823236521434,3.53676617162264e-28,3.31019016282152e-26,3.34555782453775e-26
104,0.104,0.994648596608876,-0.103817987941279,3.60552925502253e-28,3.30950587754534e-26,3.34556117009557e-26
105,0.105,0.994544778620935,-0.104812636537888,3.67494716606205e-28,3.30881504399612e-26,3.34556451565674e-26
106,0.106,0.994439965984397,-0.105807181316509,3.74501962904825e-28,3.30811766493077e-26,3.34556786122126e-26
107,0.107,0.99433415880308,-0.106801621282494,3.81574636566943e-28,3.30741374313242e-26,3.34557120678912e-26
108,0.108,0.994227357181798,-0.107795955441297,3.88712709499623e-28,3.30670328141036e-26,3.34557455236032e-26
109,0.109,0.994119561226356,-0.108790182798479,3.95916153348277e-28,3.30598628260005e-26,3.34557789793488e-26
110,0.11,0.994010771043558,-0.109784302359705,4.03184939496775e-28,3.3052627495631e-26,3.34558124351277e-26
111,0.111,0.993900986741198,-0.110778313130748,4.10519039067562e-28,3.30453268518726e-26,3.34558458909402e-26
112,0.112,0.993790208428067,-0.11177221411749,4.1791842292177e-28,3.30379609238643e-26,3.34558793467861e-26
113,0.113,0.99367843621395,-0.112766004325918,4.25383061659338e-28,3.30305297410061e-26,3.34559128026654e-26
114,0.114,0.993565670209624,-0.113759682762132,4.32912925619124e-28,3.30230333329591e-26,3.34559462585782e-26
115,0.115,0.993451910526862,-0.114753248432341,4.40507984879026e-28,3.30154717296454e-26,3.34559797145245e-26
116,0.116,0.993337157278429,-0.115746700342868,4.48168209256104e-28,3.30078449612481e-26,3.34560131705042e-26
117,0.117,0.993221410578086,-0.116740037500147,4.55893568306695e-28,3.30001530582107e-26,3.34560466265173e-26
118,0.118,0.993104670540586,-0.117733258910725,4.63684031326535e-28,3.29923960512374e-26,3.3456080082564e-26
119,0.119,0.992986937281676,-0.118726363581265,4.71539567350885e-28,3.29845739712932e-26,3.34561135386441e-26
120,0.12,0.992868210918094,-0.119719350518547,4.79460145154651e-28,3.29766868496029e-26,3.34561469947576e-26
121,0.121,0.992748491567576,-0.120712218729465,4.8744573325251e-28,3.29687347176521e-26,3.34561804509046e-26
122,0.122,0.992627779348846,-0.121704967221033,4.95496299899035e-28,3.2960717607186e-26,3.3456213907085e-26
123,0.123,0.992506074381625,-0.122697595000381,5.0361181308882e-28,3.29526355502101e-26,3.34562473632989e-26
124,0.124,0.992383376786625,-0.123690101074763,5.11792240556611e-28,3.29444885789897e-26,3.34562808195463e-26
125,0.125,0.99225968668555,-0.12468248445155,5.20037549777429e-28,3.29362767260497e-26,3.34563142758271e-26
126,0.126,0.992135004201099,-0.125674744138235,5.28347707966707e-28,3.29280000241747e-26,3.34563477321414e-26
127,0.127,0.99200932945696,-0.126666879142436,5.36722682080413e-28,3.29196585064087e-26,3.34563811884891e-26
128,0.128,0.991882662577818,-0.127658888471893,5.45162438815188e-28,3.29112522060551e-26,3.34564146448703e-26
129,0.129,0.991755003689346,-0.128650771134471,5.53666944608474e-28,3.29027811566765e-26,3.3456448101285e-26
130,0.13,0.991626352918212,-0.12964252613816,5.62236165638651e-28,3.28942453920944e-26,3.34564815577331e-26
131,0.131,0.991496710392073,-0.130634152491079,5.70870067825169e-28,3.28856449463895e-26,3.34565150142146e-26
132,0.132,0.991366076239582,-0.131625649201471,5.79568616828687e-28,3.2876979853901e-26,3.34565484707297e-26
133,0.133,0.991234450590381,-0.13261701527771,5.88331778051205e-28,3.28682501492269e-26,3.34565819272781e-26
134,0.134,0.991101833575103,-0.133608249728301,5.97159516636209e-28,3.28594558672238e-26,3.34566153838601e-26
135,0.135,0.990968225325375,-0.134599351561876,6.06051797468803e-28,3.28505970430066e-26,3.34566488404754e-26
136,0.136,0.990833625973813,-0.135590319787201,6.15008585175852e-28,3.28416737119484e-26,3.34566822971243e-26
137,0.137,0.990698035654026,-0.136581153413175,6.24029844126125e-28,3.28326859096804e-26,3.34567157538066e-26
138,0.138,0.990561454500613,-0.137571851448829,6.33115538430431e-28,3.28236336720919e-26,3.34567492105223e-26
139,0.139,0.990423882649164,-0.13856241290333,6.42265631941769e-28,3.28145170353298e-26,3.34567826672715e-26
140,0.14,0.990285320236261,-0.139552836785979,6.51480088255468e-28,3.28053360357987e-26,3.34568161240542e-26
141,0.141,0.990145767399475,-0.140543122106215,6.60758870709333e-28,3.2796090710161e-26,3.34568495808703e-26
142,0.142,0.990005224277368,-0.141533267873615,6.70101942383789e-28,3.27867810953361e-26,3.34568830377199e-26
143,0.143,0.989863691009495,-0.142523273097892,6.79509266102035e-28,3.27774072285009e-26,3.3456916494603e-26
144,0.144,0.989721167736397,-0.143513136788901,6.88980804430182e-28,3.27679691470893e-26,3.34569499515194e-26
145,0.145,0.989577654599608,-0.144502857956638,6.98516519677412e-28,3.2758466888792e-26,3.34569834084694e-26
146,0.146,0.989433151741651,-0.145492435611237,7.08116373896122e-28,3.27489004915567e-26,3.34570168654528e-26
147,0.147,0.98928765930604,-0.146481868762979,7.17780328882076e-28,3.27392699935876e-26,3.34570503224697e-26
148,0.148,0.989141177437277,-0.147471156422285,7.27508346174562e-28,3.27295754333454e-26,3.345708377952e-26
149,0.149,0.988993706280855,-0.148460297599722,7.3730038705654e-28,3.27198168495472e-26,3.34571172366038e-26
150,0.15,0.988845245983255,-0.149449291306003,7.47156412554796e-28,3.27099942811662e-26,3.3457150693721e-26
151,0.151,0.988695796691949,-0.150438136551987,7.57076383440104e-28,3.27001077674316e-26,3.34571841508717e-26
152,0.152,0.988545358555397,-0.151426832348678,7.67060260227373e-28,3.26901573478285e-26,3.34572176080558e-26
153,0.153,0.988393931723048,-0.152415377707234,7.77108003175815e-28,3.26801430620976e-26,3.34572510652734e-26
154,0.154,0.988241516345341,-0.153403771638957,7.87219572289093e-28,3.26700649502354e-26,3.34572845225245e-26
155,0.155,0.988088112573702,-0.154392013155302,7.97394927315489e-28,3.26599230524935e-26,3.3457317979809e-26
156,0.156,0.987933720560547,-0.155380101267876,8.07634027748057e-28,3.2649717409379e-26,3.3457351437127e-26
157,0.157,0.987778340459279,-0.156368034988436,8.17936832824792e-28,3.26394480616537e-26,3.34573848944784e-26
158,0.158,0.98762197242429,-0.157355813328896,8.28303301528788e-28,3.26291150503346e-26,3.34574183518633e-26
159,0.159,0.987464616610962,-0.15834343530132,8.387333925884e-28,3.26187184166933e-26,3.34574518092817e-26
160,0.16,0.98730627317566,-0.159330899917931,8.49227064477415e-28,3.26082582022561e-26,3.34574852667335e-26
161,0.161,0.987146942275742,-0.160318206191107,8.5978427541521e-28,3.25977344488036e-26,3.34575187242188e-26
162,0.162,0.986986624069551,-0.161305353133382,8.70404983366925e-28,3.25871471983706e-26,3.34575521817375e-26
163,0.163,0.986825318716418,-0.162292339757452,8.81089146043625e-28,3.25764964932461e-26,3.34575856392897e-26
164,0.164,0.98666302637666,-0.163279165076168,8.91836720902475e-28,3.25657823759728e-26,3.34576190968753e-26
165,0.165,0.986499747211584,-0.164265828102545,9.02647665146904e-28,3.25550048893475e-26,3.34576525544944e-26
166,0.166,0.986335481383482,-0.165252327849757,9.13521935726778e-28,3.25441640764202e-26,3.3457686012147e-26
167,0.167,0.986170229055632,-0.16623866333114,9.24459489338572e-28,3.25332599804944e-26,3.3457719469833e-26
168,0.168,0.986003990392301,-0.167224833560196,9.35460282425542e-28,3.25222926451269e-26,3.34577529275525e-26
169,0.169,0.98583676555874,-0.168210837550588,9.46524271177899e-28,3.25112621141275e-26,3.34577863853054e-26
170,0.17,0.98566855472119,-0.169196674316147,9.57651411532984e-28,3.25001684315588e-26,3.34578198430918e-26
171,0.171,0.985499358046874,-0.170182342870868,9.68841659175443e-28,3.24890116417362e-26,3.34578533009116e-26
172,0.172,0.985329175704003,-0.171167842228915,9.80094969537404e-28,3.24777917892275e-26,3.34578867587649e-26
173,0.173,0.985158007861774,-0.172153171404619,9.91411297798657e-28,3.2466508918853e-26,3.34579202166517e-26
174,0.174,0.984985854690369,-0.173138329412481,1.00279059888683e-27,3.2455163075685e-26,3.34579536745719e-26
175,0.175,0.984812716360957,-0.174123315267171,1.01423282747757e-27,3.2443754305048e-26,3.34579871325256e-26
176,0.176,0.98463859304569,-0.175108127983532,1.02573793799471e-27,3.2432282652518e-26,3.34580205905127e-26
177,0.177,0.984463484917706,-0.176092766576578,1.03730588461049e-27,3.24207481639228e-26,3.34580540485333e-26
178,0.178,0.98428739215113,-0.177077230061495,1.0489366212457e-27,3.24091508853416e-26,3.34580875065873e-26
179,0.179,0.984110314921068,-0.178061517453646,1.06063010156987e-27,3.2397490863105e-26,3.34581209646748e-26
180,0.18,0.983932253403614,-0.179045627768568,1.07238627900148e-27,3.23857681437943e-26,3.34581544227958e-26
181,0.181,0.983753207775846,-0.180029560021971,1.08420510670811e-27,3.23739827742421e-26,3.34581878809502e-26
182,0.182,0.983573178215824,-0.181013313229747,1.09608653760666e-27,3.23621348015314e-26,3.34582213391381e-26
183,0.183,0.983392164902594,-0.181996886407963,1.10803052436351e-27,3.23502242729959e-26,3.34582547973594e-26
184,0.184,0.983210168016186,-0.182980278572865,1.12003701939474e-27,3.23382512362195e-26,3.34582882556142e-26
185,0.185,0.983027187737613,-0.183963488740882,1.13210597486628e-27,3.23262157390362e-26,3.34583217139025e-26
186,0.186,0.982843224248872,-0.184946515928619,1.14423734269415e-27,3.23141178295301e-26,3.34583551722242e-26
187,0.187,0.982658277732944,-0.185929359152868,1.15643107454459e-27,3.23019575560348e-26,3.34583886305794e-26
188,0.188,0.982472348373791,-0.186912017430601,1.16868712183431e-27,3.22897349671337e-26,3.3458422088968e-26
189,0.189,0.98228543635636,-0.187894489778975,1.18100543573066e-27,3.22774501116594e-26,3.34584555473901e-26
190,0.19,0.982097541866581,-0.188876775215331,1.19338596715182e-27,3.22651030386938e-26,3.34584890058457e-26
191,0.191,0.981908665091366,-0.189858872757198,1.20582866676701e-27,3.22526937975677e-26,3.34585224643347e-26
192,0.192,0.981718806218609,-0.190840781422289,1.21833348499667e-27,3.22402224378605e-26,3.34585559228571e-26
193,0.193,0.981527965437187,-0.191822500228508,1.23090037201266e-27,3.22276890094004e-26,3.34585893814131e-26
194,0.194,0.981336142936958,-0.192804028193945,1.24352927773848e-27,3.22150935622639e-26,3.34586228400024e-26
195,0.195,0.981143338908764,-0.193785364336882,1.25622015184945e-27,3.22024361467758e-26,3.34586562986253e-26
196,0.196,0.980949553544427,-0.194766507675791,1.26897294377292e-27,3.21897168135086e-26,3.34586897572816e-26
197,0.197,0.980754787036751,-0.195747457229335,1.28178760268845e-27,3.21769356132829e-26,3.34587232159713e-26
198,0.198,0.980559039579522,-0.196728212016372,1.29466407752806e-27,3.21640925971665e-26,3.34587566746945e-26
199,0.199,0.980362311367506,-0.197708771055951,1.30760231697637e-27,3.21511878164748e-26,3.34587901334512e-26
200,0.2,0.98016460259645,-0.198689133367319,1.32060226947086e-27,3.21382213227705e-26,3.34588235922413e-26
201,0.201,0.979965913463082,-0.199669297969915,1.33366388320206e-27,3.21251931678629e-26,3.34588570510649e-26
202,0.202,0.979766244165113,-0.200649263883378,1.34678710611373e-27,3.21121034038083e-26,3.3458890509922e-26
203,0.203,0.979565594901229,-0.201629030127543,1.35997188590311e-27,3.20989520829094e-26,3.34589239688125e-26
204,0.204,0.979363965871102,-0.202608595722445,1.3732181700211e-27,3.20857392577154e-26,3.34589574277365e-26
205,0.205,0.979161357275379,-0.203587959688316,1.38652590567247e-27,3.20724649810214e-26,3.34589908866939e-26
206,0.206,0.978957769315691,-0.204567121045591,1.39989503981609e-27,3.20591293058687e-26,3.34590243456848e-26
207,0.207,0.978753202194645,-0.205546078814907,1.41332551916513e-27,3.2045732285544e-26,3.34590578047091e-26
208,0.208,0.97854765611583,-0.206524832017102,1.42681729018725e-27,3.20322739735797e-26,3.34590912637669e-26
209,0.209,0.978341131283813,-0.207503379673217,1.44037029910488e-27,3.20187544237533e-26,3.34591247228582e-26
210,0.21,0.97813362790414,-0.208481720804501,1.45398449189534e-27,3.20051736900876e-26,3.34591581819829e-26
211,0.211,0.977925146183336,-0.209459854432405,1.46765981429114e-27,3.199153182685e-26,3.34591916411411e-26
212,0.212,0.977715686328903,-0.210437779578589,1.48139621178016e-27,3.19778288885526e-26,3.34592251003327e-26
213,0.213,0.977505248549325,-0.211415495264918,1.49519362960586e-27,3.1964064929952e-26,3.34592585595578e-26
214,0.214,0.97729383305406,-0.212393000513467,1.50905201276752e-27,3.19502400060489e-26,3.34592920188164e-26
215,0.215,0.977081440053546,-0.213370294346521,1.52297130602043e-27,3.1936354172088e-26,3.34593254781084e-26
216,0.216,0.9768680697592,-0.214347375786574,1.53695145387615e-27,3.19224074835577e-26,3.34593589374339e-26
217,0.217,0.976653722383413,-0.215324243856334,1.55099240060271e-27,3.19083999961901e-26,3.34593923967928e-26
218,0.218,0.976438398139557,-0.216300897578717,1.56509409022481e-27,3.18943317659604e-26,3.34594258561852e-26
219,0.219,0.976222097241978,-0.217277335976857,1.57925646652409e-27,3.1880202849087e-26,3.34594593156111e-26
220,0.22,0.976004819906001,-0.218253558074099,1.59347947303932e-27,3.18660133020311e-26,3.34594927750704e-26
221,0.221,0.975786566347927,-0.219229562894005,1.60776305306665e-27,3.18517631814965e-26,3.34595262345632e-26
222,0.222,0.975567336785033,-0.220205349460353,1.6221071496598e-27,3.18374525444296e-26,3.34595596940894e-26
223,0.223,0.975347131435573,-0.221180916797138,1.63651170563033e-27,3.18230814480188e-26,3.34595931536491e-26
224,0.224,0.975125950518775,-0.222156263928573,1.65097666354782e-27,3.18086499496944e-26,3.34596266132423e-26
225,0.225,0.974903794254847,-0.223131389879092,1.66550196574018e-27,3.17941581071287e-26,3.34596600728689e-26
226,0.226,0.974680662864968,-0.224106293673347,1.68008755429376e-27,3.17796059782352e-26,3.34596935325289e-26
227,0.227,0.974456556571295,-0.225080974336212,1.69473337105371e-27,3.17649936211688e-26,3.34597269922225e-26
228,0.228,0.974231475596958,-0.226055430892783,1.70943935762411e-27,3.17503210943254e-26,3.34597604519495e-26
229,0.229,0.974005420166066,-0.22702966236838,1.72420545536826e-27,3.17355884563417e-26,3.34597939117099e-26
230,0.23,0.973778390503697,-0.228003667788546,1.7390316054089e-27,3.17207957660949e-26,3.34598273715038e-26
231,0.231,0.973550386835909,-0.22897744617905,1.75391774862844e-27,3.17059430827028e-26,3.34598608313312e-26
232,0.232,0.97332140938973,-0.229950996565886,1.76886382566919e-27,3.16910304655228e-26,3.3459894291192e-26
233,0.233,0.973091458393164,-0.230924317975275,1.78386977693363e-27,3.16760579741527e-26,3.34599277510863e-26
234,0.234,0.972860534075188,-0.231897409433669,1.79893554258459e-27,3.16610256684295e-26,3.34599612110141e-26
235,0.235,0.972628636665755,-0.232870269967744,1.81406106254555e-27,3.16459336084297e-26,3.34599946709753e-26
236,0.236,0.972395766395787,-0.23384289860441,1.82924627650084e-27,3.16307818544691e-26,3.346002813097e-26
237,0.237,0.972161923497183,-0.234815294370805,1.8444911238959e-27,3.16155704671022e-26,3.34600615909981e-26
238,0.238,0.971927108202812,-0.235787456294303,1.85979554393752e-27,3.16002995071222e-26,3.34600950510597e-26
239,0.239,0.971691320746518,-0.236759383402505,1.87515947559405e-27,3.15849690355607e-26,3.34601285111547e-26
