# mode: ho, integrator: rk4, N: 1, P: 1, dt: 0.05, steps: 200, n_steps: 200, n_frames: 201, step_indexing: 0..steps (includes initial frame), total_steps_executed: 200, seed: 42, L: 10000000000, rcut: 7.65e-10, target_temperature: 94.4, equilibration_steps: 0, production_steps: 200, production_start_step: 0, final_rescale_before_production: true, final_rescale_applied: false, production_nve: false, gr_discard_steps: 200, gr_sample_every: 5, gr_start: 200, timestamp: 2026-03-12T20:53:25Z
step,time,x,v,E_kin,E_pot,E_total
54,2.7,-0.904072076674767,-0.427380004752078,6.1101547189981e-27,2.73419773891072e-26,3.34521321081053e-26
55,2.75,-0.924302318501865,-0.381661122044207,4.8728119751422e-27,2.85793201257058e-26,3.3452132100848e-26
56,2.8,-0.942222286136301,-0.334988285405778,3.75390301603726e-27,2.96982290775535e-26,3.34521320935907e-26
57,2.85,-0.957787188996694,-0.287478152609699,2.76460760888792e-27,3.06875244774455e-26,3.34521320863334e-26
58,2.9,-0.970958122936501,-0.239249474232975,1.9148104652623e-27,3.15373216138138e-26,3.34521320790761e-26
59,2.95,-0.98170216748411,-0.190422796842138,1.21300247633236e-27,3.22391295954864e-26,3.34521320718188e-26
60,3,-0.989992468126867,-0.141120161689639,6.66195874705436e-28,3.27859361898561e-26,3.34521320645615e-26
61,3.05,-0.995808303433361,-0.0914647996743113,2.79854170521928e-28,3.31722778867823e-26,3.34521320573042e-26
62,3.1,-0.999135136846204,-0.0415808233283301,5.78375618743197e-29,3.33942944881726e-26,3.34521320500469e-26
63,3.15,-0.999964653015852,0.00840708339945012,2.36436498857048e-30,3.3449767677801e-26,3.34521320427896e-26
64,3.2,-0.998294778584642,0.0583739767884002,1.13988849544687e-28,3.33381431859876e-26,3.34521320355323e-26
65,3.25,-0.994129687369106,0.108194965640316,3.91595700598595e-28,3.30605363276763e-26,3.34521320282749e-26
66,3.3,-0.987479789927603,0.15774552344234,8.32411162439949e-28,3.26197208585777e-26,3.34521320210176e-26
67,3.35,-0.978361707539343,0.206901799618357,1.43203075304014e-27,3.20201012607202e-26,3.34521320137603e-26
68,3.4,-0.966798230659854,0.255540929090904,2.18446327217693e-27,3.12676687343261e-26,3.3452132006503e-26
69,3.45,-0.952818261956713,0.303541339379845,3.08219066352107e-27,3.03699413357246e-26,3.34521319992457e-26
70,3.5,-0.936456744067934,0.350783054470222,4.11624313256285e-27,2.93358888594255e-26,3.34521319919884e-26
71,3.55,-0.917754572263583,0.397147994689783,5.27628876982515e-27,2.81758432149059e-26,3.34521319847311e-26
72,3.6,-0.896758492228907,0.442520271846635,6.5507367838774e-27,2.69013951935964e-26,3.34521319774738e-26
73,3.65,-0.873520983224477,0.486786478889338,7.92685331268074e-27,2.55252786575357e-26,3.34521319702165e-26
74,3.7,-0.848100126915379,0.529835973365445,9.39088865611541e-27,2.40612433068437e-26,3.34521319629591e-26
75,3.75,-0.820559462197315,0.571561153969982,1.09282146584255e-26,2.25239172972764e-26,3.34521319557018e-26
76,3.8,-0.790967826382471,0.61185772949264,1.25234708679008e-26,2.09286610805437e-26,3.34521319484445e-26
77,3.85,-0.759399183142097,0.650624979491465,1.41607180134174e-26,1.92914139277698e-26,3.34521319411872e-26
78,3.9,-0.725932437635872,0.687766006041478,1.58235972643496e-26,1.76285346695804e-26,3.34521319339299e-26
79,3.95,-0.690651239290118,0.723187975929,1.74954936825806e-26,1.5956638244092e-26,3.34521319266726e-26
80,4,-0.653643772717814,0.756802352686312,1.91597022334556e-26,1.42924296859597e-26,3.34521319194153e-26
81,4.05,-0.615002537303015,0.788525117886692,2.07995946969482e-26,1.26525372152097e-26,3.3452131912158e-26
82,4.1,-0.574824116000585,0.818276981146707,2.23987858113214e-26,1.10533460935793e-26,3.34521319049007e-26
83,4.15,-0.533208933929136,0.84598357831085,2.3941296989229e-26,9.51083490841436e-27,3.34521318976434e-26
84,4.2,-0.490261007360557,0.871575657323185,2.54117159704622e-26,8.04041591992391e-27,3.34521318903861e-26
85,4.25,-0.446087683733529,0.894989251321399,2.67953508161422e-26,6.65678106698653e-27,3.34521318831288e-26
86,4.3,-0.400799373340862,0.91616583852063,2.80783767057021e-26,5.37375517016939e-27,3.34521318758714e-26
87,4.35,-0.354509273361294,0.935052488487432,2.92479740699084e-26,4.20415779870575e-27,3.34521318686141e-26
88,4.4,-0.307333084925521,0.951601994438278,3.02924566797463e-26,3.15967518161056e-27,3.34521318613568e-26
89,4.45,-0.259388723923658,0.965772991231923,3.12013884113438e-26,2.25074344275577e-27,3.34521318540995e-26
90,4.5,-0.210796026276955,0.977530058760701,3.19656875202605e-26,1.48644432658169e-27,3.34521318468422e-26
91,4.55,-0.16167644841043,0.986843810482336,3.25777173832662e-26,8.7441445631866e-28,3.34521318395849e-26
92,4.6,-0.112152763675094,0.993690966870988,3.3031362800947e-26,4.20769031380626e-28,3.34521318323276e-26
93,4.65,-0.0623487554785423,0.998054413603934,3.33220910987493e-26,1.30040726321024e-28,3.34521318250703e-26
94,4.7,-0.0123889078909359,0.999923244338454,3.34469974159606e-26,5.13440185236672e-30,3.3452131817813e-26
95,4.75,0.0376019055003153,0.999292787972008,3.34048337301137e-26,4.72980804419492e-29,3.34521318105557e-26
96,4.8,0.0874987337094538,0.996164620317555,3.31960213268124e-26,2.56110476485917e-28,3.34521318032984e-26
97,4.85,0.137176860664733,0.990546560164841,3.2822646590385e-26,6.29485205656044e-28,3.3452131796041e-26
98,4.9,0.186512116933615,0.982452649737496,3.22884401574229e-26,1.16369163136083e-27,3.34521317887837e-26
99,4.95,0.235381190081651,0.97190311959479,3.15987396414965e-26,1.85339214002995e-27,3.34521317815264e-26
100,5,0.283661932889315,0.958924338065778,3.07604363014893e-26,2.69169547277985e-27,3.34521317742691e-26
101,5.05,0.331233668656411,0.943548745342212,2.97819061864238e-26,3.670225580588e-27,3.34521317670118e-26
102,5.1,0.377977492830941,0.925814772394963,2.86729264447566e-26,4.77920531499794e-27,3.34521317597545e-26
103,5.15,0.423776570208531,0.90576674491662,2.7444577634352e-26,6.00755411814521e-27,3.34521317524972e-26
104,5.2,0.468516426959564,0.88345477253035,2.61091330092221e-26,7.34299873601775e-27,3.34521317452399e-26
105,5.25,0.512085236754107,0.858934623541951,2.46799358892418e-26,8.77219584874078e-27,3.34521317379826e-26
106,5.3,0.554374100269468,0.832267585548142,2.31712663381204e-26,1.02808653926048e-26,3.34521317307253e-26
107,5.35,0.595277317381762,0.803520312249506,2.15981984817404e-26,1.18539332417275e-26,3.3452131723468e-26
108,5.4,0.634692651361139,0.772764656850966,1.99764498924895e-26,1.34756818237211e-26,3.34521317162106e-26
109,5.45,0.672521584410346,0.740077492466211,1.8322224544489e-26,1.51299071644643e-26,3.34521317089533e-26
110,5.5,0.70866956390788,0.705540519974967,1.66520509088575e-26,1.68000807928385e-26,3.3452131701696e-26
111,5.55,0.743046238740277,0.669240063813363,1.49826168067078e-26,1.84695148877309e-26,3.34521316944387e-26
112,5.6,0.775565685132815,0.631266856207823,1.33306026699725e-26,2.01215290172089e-26,3.34521316871814e-26
113,5.65,0.806146621414182,0.591715810391773,1.17125148760585e-26,2.17396168038656e-26,3.34521316799241e-26
114,5.7,0.834712611178303,0.550685783372012,1.01445208215984e-26,2.33076108510684e-26,3.34521316726668e-26
115,5.75,0.861192254335519,0.508279328837705,8.64228738318385e-27,2.48098442822256e-26,3.34521316654095e-26
116,5.8,0.885519365575617,0.464602440829589,7.2208243791302e-27,2.6231307279022e-26,3.34521316581522e-26
117,5.85,0.907633139796611,0.419764288810106,5.89433459634952e-27,2.75577970545453e-26,3.34521316508949e-26
118,5.9,0.927478304085818,0.373876944796625,4.67607188081355e-27,2.8776059762824e-26,3.34521316436375e-26
119,5.95,0.945005255873333,0.327055103239795,3.57820870952019e-27,2.98739229268601e-26,3.34521316363802e-26
120,6,0.960170186912616,0.279415794347176,2.61171456714011e-27,3.08404170619828e-26,3.34521316291229e-26
121,6.05,0.972935192778271,0.231078091568701,1.78624634256395e-27,3.16658852793017e-26,3.34521316218656e-26
122,6.1,0.983268367607366,0.182162813975096,1.11005184047126e-27,3.23420797741371e-26,3.34521316146083e-26
123,6.15,0.991143883847457,0.13279222427315,5.89887372001705e-28,3.28622442353493e-26,3.3452131607351e-26
124,6.2,0.99654205681202,0.0830897232126578,2.30950247935187e-28,3.32211813521585e-26,3.34521316000937e-26
125,6.25,0.999449393881898,0.03317954114884,3.68268488866112e-29,3.34153047439498e-26,3.34521315928364e-26
126,6.3,0.999858628229827,-0.0168135724688129,9.45679138072396e-30,3.34426747941984e-26,3.34521315855791e-26
127,6.35,0.99776873698371,-0.0667646609051646,1.49113547847679e-28,3.33030180304741e-26,3.34521315783218e-26
128,6.4,0.993184943783266,-0.116548872466162,4.54401714177924e-28,3.29977298568865e-26,3.34521315710645e-26
129,6.45,0.986118705723651,-0.166041772563016,9.22270952138072e-28,3.25298606116691e-26,3.34521315638072e-26
130,6.5,0.976587684718687,-0.215119654733837,1.54804646733977e-27,3.19040850892101e-26,3.34521315565498e-26
131,6.55,0.96461570335528,-0.263659849845333,2.32547571823576e-27,3.11266558310568e-26,3.34521315492925e-26
132,6.6,0.950232685349363,-0.311541032701723,3.24679088944243e-27,3.02053406525928e-26,3.34521315420352e-26
133,6.65,0.9334745807522,-0.358643525294513,4.30278650517594e-27,2.9149345029602e-26,3.34521315347779e-26
134,6.7,0.914383276093984,-0.404849595935157,5.4829114073144e-27,2.79692201202062e-26,3.34521315275206e-26
135,6.75,0.893006489689335,-0.450043753522934,6.77537417907167e-27,2.66767573411916e-26,3.34521315202633e-26
136,6.8,0.869397652366382,-0.494113036212523,8.16726096092441e-27,2.52848705520816e-26,3.3452131513006e-26
137,6.85,0.843615773917524,-0.536947293759755,9.64466448161475e-27,2.38074670241339e-26,3.34521315057487e-26
138,6.9,0.8157252956057,-0.578439462839833,1.11928230149935e-26,2.22593084834979e-26,3.34521314984914e-26
139,6.95,0.785795929094807,-0.618485834649853,1.27962678742932e-26,2.06558636169409e-26,3.34521314912341e-26
140,7,0.753902482206857,-0.656986314126778,1.44389779701174e-26,1.90131535138593e-26,3.34521314839768e-26
141,7.05,0.720124671941409,-0.693844670132936,1.61045398878535e-26,1.7347591588866e-26,3.34521314767195e-26
142,7.1,0.684546925224596,-0.728968775983724,1.77763118850689e-26,1.56758195843933e-26,3.34521314694622e-26
143,7.15,0.647258167885807,-0.762270839716317,1.94375901702834e-26,1.40145412919214e-26,3.34521314622048e-26
144,7.2,0.608351602389443,-0.793667623523829,2.10717758017148e-26,1.23803556532327e-26,3.34521314549475e-26
145,7.25,0.567924474877318,-0.823080651806457,2.26625405384007e-26,1.07895909092895e-26,3.34521314476902e-26
146,7.3,0.526077832103976,-0.850436407319591,2.41939899865679e-26,9.25814145386497e-27,3.34521314404329e-26
147,7.35,0.482916268872455,-0.87566651492862,2.56508224111442e-26,7.80130902203138e-27,3.34521314331756e-26
148,7.4,0.438547666601773,-0.898707912511135,2.70184816256209e-26,6.43364980029737e-27,3.34521314259183e-26
149,7.45,0.393082923679596,-0.919503008579383,2.82833024326414e-26,5.16882898601956e-27,3.3452131418661e-26
150,7.5,0.346635678274051,-0.93799982622897,2.94326471621214e-26,4.01948424928228e-27,3.34521314114037e-26
151,7.55,0.299322024297514,-0.954152133054044,3.04550319426573e-26,2.99709946148912e-27,3.34521314041464e-26
152,7.6,0.251260221232322,-0.967919556704214,3.13402414445606e-26,2.11188995232842e-27,3.34521313968891e-26
153,7.65,0.202570398543685,-0.979267685794392,3.20794309480448e-26,1.37270044158691e-27,3.34521313896318e-26
154,7.7,0.153374255418614,-0.988168155915323,3.26652147167313e-26,7.86916665643117e-28,3.34521313823744e-26
155,7.75,0.103794756581369,-0.994598720529829,3.3091739793478e-26,3.6039158163919e-28,3.34521313751171e-26
156,7.8,0.053955824945713,-0.998543306577557,3.33547444811852e-26,9.73868866746024e-29,3.34521313678598e-26
157,7.85,0.00398203187220283,-0.999992054649253,3.34516009242599e-26,5.30436342607177e-31,3.34521313606025e-26
158,7.9,-0.0460017141953074,-0.998941343630152,3.3381341365276e-26,7.0789988069245e-29,3.34521313533452e-26
159,7.95,-0.0958704799356917,-0.99539379975087,3.31446678144851e-26,3.07463531602769e-28,3.34521313460879e-26
160,8,-0.145499619418758,-0.989358290023197,3.27439450355626e-26,7.08186303268019e-28,3.34521313388306e-26
161,8.05,-0.194765085655128,-0.98084990007719,3.21831769176716e-26,1.26895441390164e-27,3.34521313315733e-26
162,8.1,-0.243543740649075,-0.969889896454949,3.14679664699303e-26,1.98416485438563e-27,3.3452131324316e-26
163,8.15,-0.291713663179351,-0.956505673455351,3.06054598380015e-26,2.84667147905719e-27,3.34521313170587e-26
164,8.2,-0.339154453538714,-0.940730684662566,2.96042749021741e-26,3.84785640762725e-27,3.34521313098014e-26
165,8.25,-0.38574753447046,-0.922604359329533,2.84744151703608e-26,4.97771613218325e-27,3.3452131302544e-26
166,8.3,-0.431376447549783,-0.902172003825369,2.72271698263631e-26,6.22496146892368e-27,3.34521312952867e-26
167,8.35,-0.475927144269151,-0.879484688393048,2.58750009320897e-26,7.57713035593973e-27,3.34521312880294e-26
168,8.4,-0.519288271100153,-0.854599119500409,2.44314189107661e-26,9.020712370006e-27,3.34521312807721e-26
169,8.45,-0.561351447819296,-0.827577498103527,2.2910847555265e-26,1.05412837182498e-26,3.34521312735148e-26
170,8.5,-0.602011538402094,-0.798487364176736,2.13284799103504e-26,1.21236513559071e-26,3.34521312662575e-26
171,8.55,-0.641166913808346,-0.767401427897878,1.97001264688122e-26,1.3752004790188e-26,3.34521312590002e-26
172,8.6,-0.678719706001782,-0.734397387910748,1.80420571982644e-26,1.54100740534784e-26,3.34521312517429e-26
173,8.65,-0.714576052569159,-0.699557737118966,1.63708389770239e-26,1.70812922674617e-26,3.34521312444856e-26
174,8.7,-0.748646331327386,-0.662969556496698,1.47031700633553e-26,1.87489611738729e-26,3.34521312372283e-26
175,8.75,-0.780845384332284,-0.624724297431599,1.30557132520119e-26,2.0396417977959e-26,3.3452131229971e-26
176,8.8,-0.811092730729071,-0.584917553143988,1.14449293851156e-26,2.20072018375981e-26,3.34521312227136e-26
177,8.85,-0.839312767912567,-0.543648819753608,9.8869128808806e-27,2.35652183345757e-26,3.34521312154563e-26
178,8.9,-0.865434960494312,-0.501021247591166,8.39723092352425e-27,2.50549002846748e-26,3.3452131208199e-26
179,8.95,-0.889394016604281,-0.457141383376255,6.99076792112413e-27,2.64613632798176e-26,3.34521312009417e-26
180,9,-0.911130051086544,-0.412118903906068,5.68157678554863e-27,2.77705544081358e-26,3.34521311936844e-26
181,9.05,-0.930588735180942,-0.366066341920554,4.48273852042181e-27,2.89693926660053e-26,3.34521311864271e-26
182,9.1,-0.947721432316686,-0.319098804829199,3.40623152007325e-27,3.00458996590965e-26,3.34521311791698e-26
183,9.15,-0.962485319678439,-0.271333687002482,2.46281188539436e-27,3.09893192865181e-26,3.34521311719125e-26
184,9.2,-0.974843495241038,-0.222890376347114,1.66190595244551e-27,3.17902252122097e-26,3.34521311646552e-26
185,9.25,-0.984765070005329,-0.173889955898481,1.01151610763247e-27,3.24406150497654e-26,3.34521311573979e-26
186,9.3,-0.992225245204569,-0.124454901176143,5.18140830515565e-28,3.2933990319625e-26,3.34521311501406e-26
187,9.35,-0.99720537428842,-0.07470877405885,1.86709763157502e-28,3.32654213797258e-26,3.34521311428833e-26
188,9.4,-0.999693009529609,-0.0247759139442297,2.05344547751761e-29,3.34315966808508e-26,3.34521311356259e-26
189,9.45,-0.999681933136756,0.0252188730349216,2.12752738387131e-29,3.34308558545299e-26,3.34521311283686e-26
190,9.5,-0.997172172795614,0.0751506259609402,1.88924818221004e-28,3.32632063028903e-26,3.34521311211113e-26
191,9.55,-0.992170001599866,0.124894541468479,5.21807989158027e-28,3.2930323124696e-26,3.3452131113854e-26
192,9.6,-0.984687922371661,0.17432628568789,1.01659872828097e-27,3.24355323783158e-26,3.34521311065967e-26
193,9.65,-0.974744636411067,0.223322305015117,1.66835325048923e-27,3.17837778488502e-26,3.34521310993394e-26
194,9.7,-0.962364996752567,0.271760134931327,2.47055944061254e-27,3.09815716514696e-26,3.34521310920821e-26
195,9.75,-0.947579946045423,0.319518706100394,3.415201920307e-27,3.00369291645178e-26,3.34521310848248e-26
196,9.8,-0.930426439213167,0.36647864697916,4.49284213505826e-27,2.89592889425092e-26,3.34521310775675e-26
197,9.85,-0.910947351085557,0.412522582184092,5.69271266108906e-27,2.77594184092211e-26,3.34521310703102e-26
198,9.9,-0.88919136923383,0.457535425868581,7.00282478988776e-27,2.64493062731651e-26,3.34521310630529e-26
199,9.95,-0.86521287227715,0.501404669377595,8.41008831540883e-27,2.50420427403867e-26,3.34521310557956e-26
200,10,-0.839071793964388,0.54402066246069,9.90044232707156e-27,2.35516887214667e-26,3.34521310485382e-26
