# mode: ho, integrator: euler, N: 1, P: 1, dt: 0.05, steps: 200, n_steps: 200, n_frames: 201, step_indexing: 0..steps (includes initial frame), total_steps_executed: 200, seed: 42, L: 10000000000, rcut: 7.65e-10, target_temperature: 94.4, equilibration_steps: 0, production_steps: 200, production_start_step: 0, final_rescale_before_production: true, final_rescale_applied: false, production_nve: false, gr_discard_steps: 200, gr_sample_every: 5, gr_start: 200, timestamp: 2026-03-07T20:15:42Z
step,time,x,v,E_kin,E_pot,E_total
27,1.35,0.227648245805614,-1.0089184421003,3.40514750497696e-26,1.73361407581563e-27,3.57850891255853e-26
28,1.4,0.177202323700599,-1.02030085439058,3.48241326915766e-26,1.0504191568226e-27,3.58745518483992e-26
29,1.45,0.12618728098107,-1.02916097057561,3.54315722321998e-26,5.326659958204e-28,3.59642382280202e-26
30,1.5,0.074729232452289,-1.03547033462467,3.58673367885149e-26,1.86812035075356e-28,3.60541488235903e-26
31,1.55,0.0229557157210556,-1.03920679624728,3.6126656096518e-26,1.76280991313107e-29,3.61442841956493e-26
32,1.6,-0.0290046240913085,-1.04035458203334,3.62065026902191e-26,2.81422159192593e-29,3.62346449061384e-26
33,1.65,-0.0810223531929753,-1.03890435082877,3.61056309229167e-26,2.19600595487027e-28,3.63252315184037e-26
34,1.7,-0.132967570734414,-1.03485323316912,3.58245983544988e-26,5.91446242700933e-28,3.64160445971997e-26
35,1.75,-0.18471023239287,-1.0282048546324,3.53657692024866e-26,1.14131550620618e-27,3.65070847086927e-26
36,1.8,-0.23612047512449,-1.01896934301276,3.47332997324932e-26,1.86505268797133e-27,3.65983524204645e-26
37,1.85,-0.287068942275128,-1.00716331925653,3.39331056438696e-26,2.75674265764601e-27,3.66898483015156e-26
38,1.9,-0.337427108237954,-0.992809872142776,3.29728116867486e-26,3.80876123552087e-27,3.67815729222694e-26
39,1.95,-0.387067601845093,-0.975938516730879,3.18616839256755e-26,5.01184292889964e-27,3.68735268545751e-26
40,2,-0.435864527681637,-0.956585136638624,3.06105452407401e-26,6.35516543097147e-27,3.69657106717115e-26
41,2.05,-0.483693784513568,-0.934791910254542,2.92316748278066e-26,7.82645012058418e-27,3.70581249483908e-26
42,2.1,-0.530433380026296,-0.910607221028864,2.77386926233647e-26,9.41207763739713e-27,3.71507702607618e-26
43,2.15,-0.575963741077739,-0.884085552027549,2.6146429735003e-26,1.10972174514107e-26,3.72436471864137e-26
44,2.2,-0.620168018679116,-0.855287364973662,2.44707861039526e-26,1.28659702004271e-26,3.73367563043797e-26
45,2.25,-0.662932386927799,-0.824278964039706,2.27285767600435e-26,1.47015214350972e-26,3.74300981951407e-26
46,2.3,-0.704146335129785,-0.791132344693316,2.0937368150377e-26,1.65863052902515e-26,3.75236734406285e-26
47,2.35,-0.74370295236445,-0.755925027936827,1.91153061297568e-26,1.85021764944733e-26,3.76174826242301e-26
48,2.4,-0.781499203761292,-0.718739880318604,1.72809372923061e-26,2.04305890384846e-26,3.77115263307907e-26
49,2.45,-0.817436197777222,-0.67966492013054,1.54530253987358e-26,2.23527797478819e-26,3.78058051466177e-26
50,2.5,-0.851419443783749,-0.638793110241679,1.36503647115852e-26,2.4249954947899e-26,3.79003196594842e-26
51,2.55,-0.883359099295833,-0.596222138052491,1.18915920907717e-26,2.61034783678612e-26,3.79950704586329e-26
52,2.6,-0.913170206198458,-0.5520541830877,1.01949997234602e-26,2.78950584113193e-26,3.80900581347795e-26
