# mode: ho, integrator: rk4, N: 1, P: 1, dt: 0.5, steps: 20, n_steps: 20, n_frames: 21, step_indexing: 0..steps (includes initial frame), total_steps_executed: 20, seed: 42, L: 10000000000, rcut: 7.65e-10, target_temperature: 94.4, equilibration_steps: 0, production_steps: 20, production_start_step: 0, final_rescale_before_production: true, final_rescale_applied: false, production_nve: false, gr_discard_steps: 200, gr_sample_every: 5, gr_start: 200, timestamp: 2026-03-08T18:23:46Z
step,time,x,v,E_kin,E_pot,E_total
0,0,1,0,0,3.34521325e-26,3.34521325e-26
1,0.5,0.877604166666667,-0.479166666666667,7.68063285264757e-27,2.57644669317796e-26,3.34450997844272e-26
2,1,0.54058837890625,-0.841037326388889,2.36621579981101e-26,9.77591054924761e-27,3.34380685473577e-26
3,1.5,0.0714255615516945,-0.997129793520327,3.32603790265981e-26,1.70659761882633e-28,3.34310387884807e-26
4,2,-0.415107988970883,-0.909310009744432,2.76597182546361e-26,5.76429225284937e-27,3.34240105074854e-26
5,2.5,-0.800011547073341,-0.59910834196154,1.2007000860837e-26,2.14099828432242e-26,3.34169837040611e-26
6,3,-0.989166214282915,-0.142441110884229,6.78726041134192e-28,3.2731232336763e-26,3.34099583778972e-26
7,3.5,-0.936349423479272,0.348968565260602,4.07376923545891e-27,2.93291652932242e-26,3.34029345286831e-26
8,4,-0.654530051313969,0.754923698992211,1.90646978516177e-26,1.43312143044906e-26,3.33959121561083e-26
9,4.5,-0.212684027807918,0.976153166672253,3.18757009166505e-26,1.5131903432119e-27,3.33888912598624e-26
10,5,0.281087670042776,0.958587183034391,3.07388095427515e-26,2.64306229688343e-27,3.3381871839635e-26
11,5.5,0.706006735632145,0.706572264048748,1.67007886252104e-26,1.66740652699054e-26,3.33748538951157e-26
12,6,0.95816032940886,0.281795868823212,2.65639743539514e-27,3.07114399905993e-26,3.33678374259944e-26
13,6.5,0.975912684568377,-0.211813262546375,1.50082518078364e-27,3.18599972511773e-26,3.33608224319609e-26
14,7,0.754971183309922,-0.653513029788307,1.42867126660133e-26,1.90670962466918e-26,3.33538089127051e-26
15,7.5,0.349424196079155,-0.93528278324918,2.9262382853945e-26,4.08441401397183e-27,3.33467968679168e-26
16,8,-0.141500203227016,-0.988240494879005,3.2669997413396e-26,6.69788883890212e-28,3.33397862972862e-26
17,8.5,-0.597713071732399,-0.799481795261599,2.13816376973931e-26,1.19511395031103e-26,3.33327772005034e-26
18,9,-0.907640509119668,-0.415224374490618,5.76752502223123e-27,2.75582445550271e-26,3.33257695772584e-26
19,9.5,-0.995510772082297,0.0705084361319808,1.66305255070135e-28,3.31524581721713e-26,3.33187634272414e-26
20,10,-0.839879109227733,0.538894075624011,9.71472758019564e-27,2.35970311699472e-26,3.33117587501429e-26
