# mode: ho, integrator: verlet, N: 1, P: 1, dt: 0.005, steps: 2000, n_steps: 2000, n_frames: 2001, step_indexing: 0..steps (includes initial frame), total_steps_executed: 2000, seed: 42, L: 10000000000, rcut: 7.65e-10, target_temperature: 94.4, equilibration_steps: 0, production_steps: 2000, production_start_step: 0, final_rescale_before_production: true, final_rescale_applied: false, production_nve: false, gr_discard_steps: 200, gr_sample_every: 5, gr_start: 200, timestamp: 2026-03-12T21:34:17Z
step,time,x,v,E_kin,E_pot,E_total
0,0,1,0,0,3.34521325e-26,3.34521325e-26
1,0.005,0.9999875,-0.00499996875,8.36292858741262e-31,3.34512962019144e-26,3.34521324947731e-26
2,0.01,0.9999500003125,-0.00999981250078125,3.34508780620186e-30,3.34487873912869e-26,3.34521324790931e-26
3,0.015,0.999887501874992,-0.01499940625625,7.52613396445503e-30,3.34446063189969e-26,3.34521324529614e-26
4,0.02,0.999800006249937,-0.0199986250265623,1.33790132314981e-29,3.34387534031491e-26,3.34521324163806e-26
5,0.025,0.999687515624727,-0.024997343831249,2.09031403230625e-29,3.34312292290315e-26,3.34521323693546e-26
6,0.03,0.999550032811625,-0.0299954377023398,3.00977628311415e-29,3.34220345490567e-26,3.34521323118878e-26
7,0.035,0.999387561247703,-0.0349927816874882,4.0961961299231e-29,3.34111702826869e-26,3.34521322439861e-26
8,0.04,0.99920010499475,-0.0399892508530943,5.34946493142744e-29,3.33986375163421e-26,3.34521321656564e-26
9,0.045,0.998987668739172,-0.0449847202874291,6.7694573615303e-29,3.3384437503291e-26,3.34521320769063e-26
10,0.05,0.998750257791876,-0.0499790651037567,8.35603142187617e-29,3.3368571663526e-26,3.34521319777448e-26
11,0.055,0.998487878088135,-0.0549721604434567,1.01090284560506e-28,3.33510415836213e-26,3.34521318681818e-26
12,0.06,0.998200536187441,-0.0599638814791457,1.20282731654459e-28,3.33318490165738e-26,3.34521317482282e-26
13,0.065,0.997888239273343,-0.0649541034177976,1.41135736267905e-28,3.33109958816282e-26,3.34521316178961e-26
14,0.07,0.997550995153263,-0.0699427015038642,1.63647213113417e-28,3.32884842640851e-26,3.34521314771985e-26
15,0.075,0.997188812258305,-0.0749295510223931,1.87814911057379e-28,3.32643164150921e-26,3.34521313261495e-26
16,0.08,0.99680169964304,-0.0799145273021464,2.13636413345103e-28,3.3238494751419e-26,3.34521311647641e-26
17,0.085,0.996389666985283,-0.0848975057187172,2.41109137842497e-28,3.3211021855216e-26,3.34521309930585e-26
18,0.09,0.995952724585852,-0.0898783616976451,2.70230337294283e-28,3.31819004737556e-26,3.34521308110498e-26
19,0.095,0.995490883368307,-0.0948569707175305,3.00997099598716e-28,3.31511335191577e-26,3.34521306187564e-26
20,0.1,0.995004154878677,-0.0998332083131479,3.33406348098795e-28,3.31187240680985e-26,3.34521304161973e-26
